,Unnamed: 0,predicted_value,ground_truth
0,0,62.936160781286006,64.0
1,1,60.16561895385038,67.0
2,2,76.87258624012446,83.0
3,3,27.46152146258459,31.0
4,4,40.729985495630785,52.0
5,5,52.13361936930383,61.0
6,6,80.82515476898205,88.0
7,7,57.01106277939742,61.0
8,8,69.1507494823301,68.0
9,9,76.92561036768566,70.0
10,10,83.18010001447485,70.0
11,11,51.41732566507326,54.0
12,12,52.86766031266596,51.0
13,13,38.91536282356235,40.0
14,14,19.653877771262508,26.0
15,15,44.65717145969262,43.0
16,16,60.179826804585105,65.0
17,17,83.62220100628454,80.0
18,18,78.87128553765022,71.0
19,19,36.85725056733463,35.0
20,20,32.64002063549548,36.0
21,21,60.72147241167032,63.0
22,22,87.3998885403358,73.0
23,23,44.1683116154264,38.0
24,24,91.99698221111245,78.0
25,25,63.20237920900561,59.0
26,26,56.019251142252614,58.0
27,27,71.27036968279215,79.0
28,28,54.701887938072396,55.0
29,29,72.71877445070602,76.0
30,30,29.342580105919957,51.0
31,31,78.87272884709843,72.0
32,32,70.74829622655746,66.0
33,33,83.90386503193234,82.0
34,34,78.49744652224268,75.0
35,35,83.55089933271118,79.0
36,36,51.19970521594037,46.0
37,37,54.907701678552534,44.0
38,38,84.65681332906583,80.0
39,39,76.60468832504695,74.0
40,40,72.17906419038088,77.0
41,41,76.51455802367215,68.0
42,42,19.33776019962029,19.0
