,Unnamed: 0,predicted_value,ground_truth
0,0,37.85554790140275,46.0
1,1,55.706967242501634,52.0
2,2,45.68042638414051,40.0
3,3,85.64132697552232,85.0
4,4,78.99818341027014,71.0
5,5,17.43494824729763,19.0
6,6,77.27172801978897,77.0
7,7,65.13451624408815,75.0
8,8,53.49904650461202,64.0
9,9,39.63564928935453,48.0
10,10,67.66802816639975,69.0
11,11,80.92750017173744,80.0
12,12,45.71120416391969,47.0
13,13,72.80805124018892,70.0
14,14,50.07253354967889,52.0
15,15,80.53682494421483,75.0
16,16,74.29104351584415,77.0
17,17,77.12352046305821,79.0
18,18,31.41627689830805,28.0
19,19,56.62218073702717,56.0
20,20,77.78513643513398,81.0
21,21,84.33033280661463,85.0
22,22,58.66146088279269,58.0
23,23,34.75202335406126,34.0
24,24,34.3123824032215,41.0
25,25,77.50701949517128,78.0
26,26,74.57359777412825,73.0
27,27,37.98844249194143,37.0
28,28,73.5963979233607,68.0
29,29,58.205477777861205,66.0
30,30,78.01495465552215,72.0
31,31,63.31645300737903,63.0
32,32,58.83550611738431,62.0
33,33,42.87436301009293,48.0
34,34,71.40224243302937,67.0
35,35,56.55112290492653,35.0
36,36,58.48481062177966,65.0
37,37,80.79079927316337,68.0
38,38,67.90456141603477,61.0
39,39,62.16420910359919,60.0
40,40,79.93297397079928,83.0
41,41,47.371711668341845,37.0
42,42,86.45980693064104,79.0
