,Unnamed: 0,predicted_value,ground_truth
0,0,69.23791510430505,63.0
1,1,79.33905055275045,83.0
2,2,77.22314200307036,73.0
3,3,71.55035493422258,62.0
4,4,45.887515944066394,52.0
5,5,62.85302514157908,58.0
6,6,47.288896952163306,47.0
7,7,62.216605164396974,68.0
8,8,66.37184261551728,69.0
9,9,79.87893809417584,86.0
10,10,43.21614450439253,42.0
11,11,64.18505652717486,62.0
12,12,76.33765024359151,79.0
13,13,74.05591274503885,79.0
14,14,67.22146000657222,63.0
15,15,77.67921884918282,74.0
16,16,48.54194957517251,47.0
17,17,23.590567995596455,30.0
18,18,38.823612277161864,37.0
19,19,56.66008679594432,55.0
20,20,34.95141414556368,27.0
21,21,77.79396576142274,72.0
22,22,72.67832678421712,65.0
23,23,74.11965830605835,71.0
24,24,77.2739738127916,78.0
25,25,86.48568025790694,88.0
26,26,45.163263256970545,53.0
27,27,66.30910204748082,66.0
28,28,74.24076404585152,76.0
29,29,47.55072417893679,48.0
30,30,31.296327180999885,32.0
31,31,73.71476154467446,76.0
32,32,79.56922867123296,80.0
33,33,74.2610681723787,66.0
34,34,75.29475043681038,68.0
35,35,53.17959387149337,41.0
36,36,78.42598787296973,80.0
37,37,72.55737015923651,69.0
38,38,40.757128899101595,36.0
39,39,77.84106970083089,81.0
40,40,35.596410267134566,24.0
41,41,61.13178673261304,60.0
42,42,65.17837770146059,51.0
