,Unnamed: 0,predicted_value,ground_truth
0,0,75.18262505991264,85.0
1,1,63.828605817084586,76.0
2,2,76.92997696157903,76.0
3,3,55.74179600937241,63.0
4,4,61.14602753452628,59.0
5,5,59.67417866112262,67.0
6,6,47.412195865428686,47.0
7,7,78.71297770327944,78.0
8,8,84.31772934862454,85.0
9,9,33.94035554058093,43.0
10,10,76.71766804137656,72.0
11,11,56.840480242420206,63.0
12,12,78.01806478261672,79.0
13,13,68.47671353351737,72.0
14,14,41.34988650764722,34.0
15,15,80.90641902537126,83.0
16,16,42.95877895318158,41.0
17,17,54.94224398060989,58.0
18,18,64.55765590977987,68.0
19,19,68.1961400932498,65.0
20,20,80.10878390461058,79.0
21,21,75.72537650043023,75.0
22,22,41.35187586764911,39.0
23,23,25.01932849207318,24.0
24,24,76.37035402904533,70.0
25,25,79.75115346426952,80.0
26,26,78.31768450290245,82.0
27,27,32.435705559145994,26.0
28,28,85.56333886981245,80.0
29,29,55.71686024134863,52.0
30,30,40.95670546727225,31.0
31,31,60.80985762220568,50.0
32,32,70.69392893563187,71.0
33,33,78.68066902324863,82.0
34,34,49.921481243821724,61.0
35,35,53.524276063257616,56.0
36,36,46.80108903284589,53.0
37,37,38.42811224486079,46.0
38,38,80.13687440463737,84.0
39,39,72.55843080941001,66.0
40,40,65.27304573046212,69.0
41,41,53.534507759267385,48.0
42,42,34.05360170068894,37.0
