,Unnamed: 0,predicted_value,ground_truth
0,0,10.677471002193725,10.25
1,1,8.011190728171727,18.0
2,2,16.40645640241477,16.28
3,3,12.269481696867798,12.3833
4,4,7.5636530049323865,10.84
5,5,20.081921882231153,17.2
6,6,21.892927282329225,15.91
7,7,12.13120308971558,14.75
8,8,6.781802272832211,11.0
9,9,13.713447771289617,14.9
10,10,11.984662028563513,8.75
11,11,11.646277812991604,9.3
12,12,5.794151125923394,8.2
13,13,17.9754661016522,13.3
14,14,11.924308067605308,15.75
15,15,11.501555671779423,12.81
16,16,9.300776481342643,12.3477
17,17,18.786956683510976,17.0
18,18,15.064124005573362,11.8
19,19,12.249538684283108,9.71
20,20,17.487110512826845,14.66
21,21,23.860994588108586,18.9
22,22,12.749906469221509,14.0
23,23,5.934873270936687,13.72
24,24,15.025509596693047,15.1
25,25,12.798714154274984,13.22
26,26,9.296963667061505,11.09
27,27,10.624946128404048,9.73
28,28,15.005654071309037,12.1
29,29,19.106415179529446,16.05
30,30,16.1881982171454,8.2
31,31,6.006211962046367,14.17
32,32,16.162438323007994,15.6
33,33,6.988147956705604,14.0
34,34,11.007977300531607,8.3313
35,35,9.634287863294844,14.3
36,36,12.672911628858056,9.9165
37,37,11.880076166606408,12.25
38,38,9.174774566491587,17.2
39,39,21.466223720369957,17.83
40,40,18.241410915054605,16.83
41,41,10.38879579330099,9.2081
