,Unnamed: 0,predicted_value,ground_truth
0,0,8.773271495469993,9.25
1,1,21.359451921532553,12.75
2,2,18.777351607339636,13.9
3,3,12.140972204137196,13.41
4,4,13.68411869907118,14.79
5,5,4.754766550364937,11.32
6,6,9.706746610538023,11.66
7,7,10.8571718557243,13.33
8,8,3.337649398409928,11.03
9,9,24.421339205974565,17.3
10,10,13.604401167970973,10.4
11,11,17.584741682106852,7.0
12,12,3.83363153518383,9.97
13,13,21.710054078378832,12.44
14,14,19.90927641930962,12.77
15,15,15.093950819616573,12.6
16,16,22.287036339312056,18.0
17,17,12.251151320391337,8.82
18,18,21.575505694001542,15.3
19,19,12.05202388965701,14.18
20,20,4.259374697896653,9.4
21,21,12.459997794363371,15.95
22,22,11.03037778923553,12.07
23,23,18.81843830999463,12.2
24,24,25.576931260700114,18.7379
25,25,14.599277996590512,11.92
26,26,15.377552064045313,14.38
27,27,7.101314276775434,10.79
28,28,18.37209835457685,17.9
29,29,17.06240808793663,16.88
30,30,4.518429345995211,9.41
31,31,15.804179438639794,17.4
32,32,25.564022738889264,16.93
33,33,20.762101208325355,10.29
34,34,15.414256573748341,10.83
35,35,17.444841872522698,15.6
36,36,23.72047011546794,16.6
37,37,4.654845749430181,13.72
38,38,8.012936726768125,8.2464
39,39,12.287773238874642,13.3
40,40,14.689722669639664,14.0
41,41,15.434156199392755,16.5
