,Unnamed: 0,predicted_value,ground_truth
0,0,9.871079656468645,8.39
1,1,15.489154859917397,15.7
2,2,13.308590332219373,16.1
3,3,11.245572208233215,9.15
4,4,24.53757085954594,23.0
5,5,11.831699230335355,7.7502
6,6,8.019302122682335,9.5202
7,7,18.3720777012696,34.0068
8,8,14.269870726011138,9.2
9,9,7.50991609227253,11.56
10,10,12.879991361976602,17.78
11,11,20.098776316590314,26.0
12,12,32.42353739583836,21.0
13,13,13.314123876490166,13.12
14,14,18.297238305798153,16.03
15,15,26.047575925992195,17.6
16,16,32.63722129654451,39.2526
17,17,15.26999785413759,13.8097
18,18,13.272193623857335,12.76
19,19,8.848295104506073,9.69
20,20,7.575624691999409,10.69
21,21,9.304133125500925,10.5
22,22,12.838036485967162,9.31
23,23,14.211189302195297,12.9391
24,24,14.175365646961628,14.1
25,25,11.799069898594576,9.97
26,26,17.713866863387498,25.34
27,27,32.98856330343054,33.0
28,28,15.815293721599199,21.22
29,29,11.92265014882016,12.4
30,30,34.529366617793336,24.0
31,31,16.906069012602593,12.77
32,32,9.908238570261183,11.55
33,33,23.125546685606515,21.0
34,34,14.697357726951115,10.9
35,35,10.413327821452631,11.8
36,36,13.797174086371706,14.9
37,37,16.763594797806775,13.8
38,38,30.543994766436043,39.3949
39,39,24.367712092227165,24.83
40,40,12.072675905524369,13.75
41,41,27.638731807032663,33.17
42,42,24.556117858354863,23.3
43,43,8.693561805891886,13.583
44,44,9.971581087344768,12.64
45,45,10.41424560185353,12.08
46,46,11.473610418258318,10.74
47,47,9.608303458269472,14.66
48,48,19.652023202319985,27.92
49,49,23.394034387934703,15.6
50,50,29.95170630395957,18.7
51,51,11.105513322833906,14.8
52,52,28.23241708650954,16.93
53,53,22.054298851498856,20.56
54,54,18.39454093620382,16.83
55,55,13.901655550303442,17.4
56,56,14.30637544145694,18.7379
57,57,14.751176033886578,14.29
