,Unnamed: 0,predicted_value,ground_truth
0,0,6.573605526388465,8.39
1,1,8.659648854731186,15.7
2,2,12.795044702855096,16.1
3,3,15.081373685576121,9.15
4,4,17.869616319650127,23.0
5,5,8.973953176945873,7.7502
6,6,8.239295140722861,9.5202
7,7,18.58333723039539,34.0068
8,8,11.230383153814174,9.2
9,9,7.753490689764634,11.56
10,10,12.886040069632944,17.78
11,11,20.669542674631913,26.0
12,12,27.983485125645576,21.0
13,13,10.922860679823584,13.12
14,14,18.029678745465088,16.03
15,15,21.347391888700127,17.6
16,16,20.32068206979077,39.2526
17,17,17.268880232400942,13.8097
18,18,12.245806009134792,12.76
19,19,14.738064839063112,9.69
20,20,12.418958582339734,10.69
21,21,6.95349283799274,10.5
22,22,16.83218125450338,9.31
23,23,19.0733794477004,12.9391
24,24,22.758627809087308,14.1
25,25,5.825713713781841,9.97
26,26,22.545168105233635,25.34
27,27,26.942126571454942,33.0
28,28,18.444703966016572,21.22
29,29,18.824103507870188,12.4
30,30,30.994096727386218,24.0
31,31,19.921945230358777,12.77
32,32,8.419117218681633,11.55
33,33,31.297387123306997,21.0
34,34,15.23335449187807,10.9
35,35,13.250869090013696,11.8
36,36,11.102930197830789,14.9
37,37,21.985612299148933,13.8
38,38,25.482334096735237,39.3949
39,39,32.45889346377516,24.83
40,40,10.871494116665135,13.75
41,41,21.194173882155994,33.17
42,42,23.09638489727218,23.3
43,43,7.144395679499878,13.583
44,44,14.124667358300977,12.64
45,45,14.563328080720481,12.08
46,46,12.512758269666527,10.74
47,47,5.47587756943939,14.66
48,48,20.933647952537388,27.92
49,49,22.69151040698357,15.6
50,50,28.68721031167556,18.7
51,51,12.209898760726643,14.8
52,52,20.588291326313183,16.93
53,53,12.52641297854633,20.56
54,54,20.781890411106726,16.83
55,55,25.537170508848764,17.4
56,56,17.423533106812158,18.7379
57,57,15.386397583905202,14.29
