,Unnamed: 0,predicted_value,ground_truth
0,0,10.831742724189207,10.64
1,1,19.91797445259104,16.28
2,2,10.761823744426612,14.0
3,3,6.103087863587788,7.29
4,4,15.378838649422848,16.1
5,5,19.05850897455369,17.8
6,6,13.969619180003992,13.0
7,7,11.500179603741508,14.66
8,8,11.84449031270167,14.17
9,9,10.279852604831943,8.93
10,10,9.240944415116555,10.2
11,11,7.073210025500886,12.8
12,12,13.665070068970518,8.83
13,13,11.77199890301374,13.75
14,14,9.284639896132404,15.04
15,15,16.33503258815,12.01
16,16,13.757026278043954,12.77
17,17,24.015766948618865,18.2806
18,18,19.465984740943853,15.6
19,19,10.142293287970416,9.44
20,20,11.590737735764838,10.74
21,21,14.50792422606631,15.75
22,22,20.284410765891977,18.2615
23,23,9.309190638681958,12.4298
24,24,2.975237594727427,11.79
25,25,24.999057786163355,18.8008
26,26,11.735368647363849,12.4
27,27,16.804719598584043,13.78
28,28,11.354755705387426,9.69
29,29,9.105045911880612,11.55
30,30,14.089802055169313,14.76
31,31,8.208521041786765,17.3
32,32,17.968215880046877,16.9
33,33,9.037516242611959,7.19
34,34,14.823981995277036,13.28
35,35,5.809334041120586,11.03
36,36,9.413218399141321,9.3
37,37,19.778833939248017,15.74
38,38,11.96579817811289,13.8
39,39,13.794709072338627,16.88
40,40,9.82738359797737,11.8
41,41,11.243895201622825,11.0
