,lambda_val,correlation
0,1.0,-0.1127338994604846
1,1.4,0.19536535193522772
2,1.0,0.03759063283602397
3,1.0,0.03565874882042408
4,1.0,0.04089071756849686
5,1.0,0.14008702524006367
6,0.7142857142857143,-0.06532354590793452
7,0.7142857142857143,-0.046323825915654496
8,0.7142857142857143,-0.0924617974087596
9,0.7142857142857143,-0.07632398791611195
10,0.7142857142857143,-0.10474625633408625
11,0.8818558859266229,-0.07615714178731045
12,0.8888588501863851,-0.07306973748685171
13,0.9023109724566837,-0.05039528740841585
14,0.9140674051836619,-0.07763061082611482
15,0.9536267892852622,-0.05262646498158574
16,1.9295575681822572,0.1430231121679147
17,1.2052577420257546,0.014849904303749401
18,1.2059505468595475,-0.013224559448038539
19,1.215778472330594,-0.03968555220247557
20,1.2449975072690345,-0.016548038373002782
21,1.2548710770177793,-0.03021060434790949
22,1.2709260975890249,-0.008671773325962326
23,1.2763334414184138,0.001640760184576114
24,1.284987333027693,-0.010451213702860212
25,1.2899291299675462,-4.099429740260036e-06
