,lambda_val,correlation
0,1.0,0.06643499808463578
1,1.0,0.2228954266756773
2,0.7142857142857143,0.10998319399853548
3,0.5102040816326531,0.08406629040837288
4,0.5102040816326531,-0.057665006412814065
5,0.5102040816326531,-0.0971486046910286
6,0.5102040816326531,0.02945958015819391
7,0.5102040816326531,-0.06076783578221996
8,0.5102040816326531,-0.012135222864647705
9,0.5102040816326531,-0.0026659226665894193
10,0.5102040816326531,0.003904630468847851
11,0.535476961464917,-0.025253025194009144
12,0.5377933305269585,-0.014071645525594551
13,0.4384534472097824,-0.07752880997334918
14,0.5601493188003954,-0.0247042669604222
15,0.5735049481131201,-0.1003639679014062
16,0.0,-0.1278970626493295
17,0.7264617034420776,-0.02130420277050386
18,0.7466307245847157,0.004100359665850798
19,0.7556283276360276,0.0011631558397008728
20,0.7733617289805588,-0.007579897219936053
21,0.8037587554376734,0.02024372317828238
22,0.7906082309007453,-0.016547953933089353
23,0.8183308294595509,-0.040862418711185455
24,0.8543591460715678,-0.012326255906373262
25,0.8746813432712681,0.0006139283068478107
