,Unnamed: 0,predicted_value,ground_truth
0,0,54.97366015220348,60.0
1,1,52.126859908956014,56.0
2,2,23.00952350718228,25.0
3,3,41.111966822873015,30.0
4,4,45.87938703072235,46.0
5,5,74.7334813438507,79.0
6,6,65.58495647992046,71.0
7,7,34.83887001449869,33.0
8,8,56.015685345234466,46.0
9,9,75.70230755158752,85.0
10,10,52.518204925230755,51.0
11,11,38.363212917311394,35.0
12,12,53.16985922104766,42.0
13,13,39.57022482287688,37.0
14,14,26.049633079172114,25.0
15,15,21.472559080390297,26.0
16,16,66.9780679789489,60.0
17,17,23.338785156414037,25.0
18,18,41.19928635377825,40.0
19,19,50.96504106569076,50.0
20,20,72.52668986576147,69.0
21,21,69.51841371032795,67.0
22,22,82.2998738032997,80.0
23,23,73.50830295395762,72.0
24,24,60.44268020676309,55.0
25,25,58.4681220573497,57.0
26,26,85.96488702385483,78.0
27,27,64.64270114638974,81.0
28,28,79.32001642174957,79.0
29,29,74.57787314025535,71.0
30,30,60.53216328536742,59.0
31,31,55.87154289925223,63.0
32,32,81.57183059582262,86.0
33,33,64.68083602626872,73.0
34,34,78.08753422928581,82.0
35,35,39.02959083459557,39.0
36,36,82.55288346103967,81.0
37,37,68.84039130757725,65.0
38,38,45.69676479145985,41.0
39,39,58.28580396899562,56.0
40,40,69.02054584823223,68.0
41,41,51.913515292366256,52.0
42,42,35.01126400362427,19.0
43,43,58.136033163419356,64.0
44,44,50.897254085220716,48.0
45,45,30.910058663087586,23.0
46,46,59.257573437756925,55.0
47,47,77.25722942428204,76.0
48,48,41.662714090157486,35.0
49,49,47.34378167787951,48.0
50,50,64.93803063327785,65.0
51,51,26.8434763568893,20.0
52,52,79.10761665884095,74.0
53,53,65.74960141463005,58.0
54,54,55.62690000447426,42.0
55,55,34.44103853589513,36.0
56,56,31.115648999300706,34.0
57,57,59.12990321966737,63.0
58,58,64.16510060479318,76.0
59,59,67.16425850412674,71.0
60,60,46.56349558721791,47.0
61,61,39.055387221436895,39.0
62,62,40.255833230072064,32.0
63,63,78.0433978562241,78.0
64,64,45.275900413993924,52.0
65,65,46.01793769883491,44.0
