,lambda_val,correlation
0,1.0,0.2482723891735077
1,0.7142857142857143,0.11795031915729245
2,0.5102040816326531,0.029248501174151897
3,0.5102040816326531,0.04105461202561855
4,0.5102040816326531,0.005159237965320547
5,0.5102040816326531,-0.04981281391034524
6,0.5102040816326531,0.0049876732130845385
7,0.5102040816326531,0.03535464295418933
8,0.5102040816326531,-0.006308159170051416
9,0.5102040816326531,-0.055907425160209336
10,0.5102040816326531,0.038898433558642864
11,0.5016563246502019,-0.02808985194618193
12,0.5089695858051925,-0.0077285792989035445
13,0.5098651416247209,-0.04064322317329546
14,0.5134366324590536,-0.012842916107426086
15,0.5166392928053105,-0.03307348179320494
16,0.820596692210714,0.015379400458186865
17,0.647964232215618,-0.007478114023494224
18,0.6874749589586716,-0.0015914818892876308
19,0.6944215886454284,-0.010531420198579628
20,0.7083665310497336,0.030370630129861333
21,0.6771307152926376,-0.011339107217888039
22,0.6863983806378976,-0.0244267776918908
23,0.7098843424573676,0.00808084150776267
24,0.7016063176020354,0.006306870772580926
25,0.7008553702896059,-0.0019801064239193997
