,Unnamed: 0,predicted_value,ground_truth
0,0,39.86765780131576,41.0
1,1,29.949963977463636,47.0
2,2,34.54077697480187,26.0
3,3,30.400185558971526,37.0
4,4,35.29796098870257,43.0
5,5,55.406911045979655,64.0
6,6,77.95928562563623,83.0
7,7,61.83757149930691,67.0
8,8,61.60924677138476,51.0
9,9,79.00808506297658,73.0
10,10,64.29729881115799,75.0
11,11,86.7283259829678,80.0
12,12,40.22272970758053,49.0
13,13,85.17738238217231,87.0
14,14,43.679235960173195,45.0
15,15,68.33711268461806,65.0
16,16,53.15541259250078,52.0
17,17,54.29268681878612,58.0
18,18,52.15809289584303,37.0
19,19,23.241038985959438,22.0
20,20,51.34190751575961,60.0
21,21,24.391456028873115,40.0
22,22,69.16496993622461,56.0
23,23,86.16520101963692,70.0
24,24,30.295496993874476,35.0
25,25,60.01633672843123,59.0
26,26,72.67667891158915,76.0
27,27,64.73902740931639,59.0
28,28,63.26050059462302,69.0
29,29,26.366278831928643,32.0
30,30,31.473448081851195,31.0
31,31,74.21970700294561,71.0
32,32,30.701817206191084,37.0
33,33,83.18009484260087,79.0
34,34,41.40937739687514,34.0
35,35,76.59717043022175,71.0
36,36,23.653917254592287,28.0
37,37,27.841129396525503,30.0
38,38,41.1727132335797,45.0
39,39,27.053057760748548,26.0
40,40,39.36922326795193,31.0
41,41,79.74053561337986,62.0
42,42,75.49290456815042,87.0
43,43,19.37752266782382,19.0
44,44,79.24118869349088,83.0
45,45,31.67045124796439,23.0
46,46,53.607277582420444,44.0
47,47,77.88710695016383,79.0
48,48,82.9145903637783,68.0
49,49,40.268275597850085,52.0
50,50,69.6804794496069,83.0
51,51,84.2299735664405,72.0
52,52,56.753979652394385,65.0
53,53,45.53502236369023,55.0
54,54,57.962740475592774,58.0
55,55,49.255616670658476,47.0
56,56,47.51601267712255,55.0
57,57,36.38283752444768,28.0
58,58,46.49594006332694,47.0
59,59,28.11791631359827,39.0
60,60,27.10698870571766,39.0
61,61,70.41972950495567,54.0
62,62,76.31525412061117,76.0
63,63,87.84551657903461,79.0
64,64,67.95426083399504,63.0
65,65,84.43853177409494,77.0
