,lambda_val,correlation
0,1.0,0.0024690963327884674
1,1.0,0.292060578862826
2,0.7142857142857143,0.0031796343003710117
3,0.7142857142857143,0.12475108914077282
4,0.5102040816326531,0.060297895688563585
5,0.5102040816326531,-0.0065352621798714
6,0.5102040816326531,0.039767527331908546
7,0.5102040816326531,0.03860507096396759
8,0.5102040816326531,-0.015831173087159794
9,0.5102040816326531,0.008277758567904433
10,0.5102040816326531,-0.018471228579680123
11,0.4953266148323244,0.029638452222570777
12,0.43222966598925516,-0.0023108984654148417
13,0.4673072208695207,0.05400168624085684
14,4.097777822464896,0.590338796377182
15,0.4064026852310146,0.07259614982952674
16,0.3357861090840859,0.027849463125069935
17,0.323328884774385,-0.00012117531150579453
18,0.33026662004987606,-0.01502344540009896
19,0.3103912808047898,-0.009176659126145143
20,0.30122157068038274,-0.019636954316714157
21,0.2802513104391241,-0.032889578491449356
22,0.3021012125276795,-0.023233321805795033
23,0.30315367775490165,-0.02769414149224758
24,0.3421039336808127,-0.037110151732728504
25,0.3316039277710616,-0.01937292262058084
