,lambda_val,correlation
0,1.0,-0.11175774037837982
1,1.4,0.12281853705644608
2,1.0,-0.11513805637756983
3,1.4,0.0039150286465883255
4,1.4,0.03981191168228785
5,1.4,0.1416865512728691
6,1.0,-0.13820899402101833
7,1.4,-0.012082125525921583
8,1.4,0.006341841071844101
9,1.4,0.010125152495068809
10,1.4,-0.059362730321784817
11,1.3200234658870824,-0.08082997829963763
12,1.3684404947013753,-0.04909801514198382
13,1.3834164331677976,-0.09877887306114039
14,1.4115095616016764,-0.0637669392550985
15,1.4528764997335957,-0.04776748068009814
16,1.568924521180427,-0.07752518503305812
17,0.3718387743456073,-0.31842146813869476
18,1.6243305449213676,-0.04146616285045942
19,1.6880551226965097,-0.014114403980784118
20,1.7378940414212127,-0.027792694124703605
21,1.769766695130352,-0.031736657644311585
22,1.8019660514842057,-0.005165348916004103
23,1.8213287061757535,-0.024117431913812954
24,1.837126642047457,-0.040234301549692944
25,1.8743405357439746,-0.034130717084432646
