,lambda_val,correlation
0,1.0,0.006673295050859451
1,1.0,0.029424120982488
2,1.0,0.0206509989220649
3,1.0,0.037636569555616006
4,1.0,0.025730156650145847
5,1.0,-0.0076122308770815526
6,1.0,-0.007576687339072426
7,1.0,0.016671344948311646
8,1.0,-0.0444898484274745
9,1.0,-0.004772543286283811
10,1.0,-0.020808285102248192
11,0.0,-0.2906908094882965
12,0.994136950568014,-0.031922712534045175
13,1.0136729743057762,-0.0610825518767039
14,1.0560595454386181,-0.023568024490183838
15,1.0848455115458169,-0.033396616733322546
16,1.1083799615082885,-0.058535302678744
17,1.1497951600361473,-0.005822153063490987
18,1.1780891144600427,-0.021819581277668476
19,1.1908271995096624,0.01660715873974065
20,1.198709556347007,-0.030797668732702732
21,1.2279604247139424,-0.048868533223867416
22,1.4189659661450025,-0.007824098303293189
23,1.4425568988694335,0.004052883169303337
24,1.465409578925864,0.00561989281171312
25,1.4317296386623208,0.008075371200296406
