,Unnamed: 0,predicted_value,ground_truth
0,0,32.76937110478331,33.0
1,1,75.50930427160218,78.0
2,2,82.78277420796267,78.0
3,3,69.96790884722977,76.0
4,4,84.66693986787845,86.0
5,5,66.83488174762257,66.0
6,6,49.33750686723212,72.0
7,7,55.751726725647956,44.0
8,8,82.70911241775853,75.0
9,9,53.680071590581115,51.0
10,10,68.99087917294858,69.0
11,11,46.05117087955972,64.0
12,12,60.76925264049156,62.0
13,13,22.087942810112068,28.0
14,14,39.12587122949317,46.0
15,15,50.01922536767841,52.0
16,16,61.803618345454254,58.0
17,17,42.290973144797476,46.0
18,18,48.340832517147895,55.0
19,19,49.65692584935515,52.0
20,20,35.244786363420864,35.0
21,21,18.594735749307738,24.0
22,22,46.19865988881686,47.0
23,23,70.48810905298578,60.0
24,24,26.417498392595935,26.0
25,25,23.72896597297024,29.0
26,26,22.165995357679897,34.0
27,27,49.36839496070091,54.0
28,28,87.54757309181737,85.0
29,29,33.82540798894767,42.0
30,30,70.56069555567227,68.0
31,31,29.463298536391836,37.0
32,32,65.62287417926227,70.0
33,33,73.83109752852664,66.0
34,34,78.36407774979102,83.0
35,35,80.27375276796452,80.0
36,36,84.47964224423963,73.0
37,37,71.22188249787577,77.0
38,38,27.827919484189817,38.0
39,39,78.61249673784066,74.0
40,40,30.13324516590515,23.0
41,41,21.031688800583566,20.0
42,42,80.46049781329565,79.0
43,43,40.45699101547257,27.0
44,44,66.40121691318467,64.0
45,45,61.34694052004054,50.0
46,46,40.193544424839345,35.0
47,47,40.51296915101962,36.0
48,48,38.45388890608962,49.0
49,49,44.13493040394682,39.0
50,50,40.19360646065767,47.0
51,51,68.83022937971486,59.0
52,52,32.799826096335266,39.0
53,53,66.16644580516665,60.0
54,54,78.205105221275,82.0
55,55,64.62787939151862,67.0
56,56,51.20377059831524,55.0
57,57,53.34170411239405,56.0
58,58,61.372352229324925,71.0
59,59,42.790364928751124,48.0
60,60,78.14825054259124,70.0
61,61,25.324748940908908,28.0
62,62,53.13768783571653,58.0
63,63,47.50672188017387,43.0
64,64,43.6502732756569,43.0
65,65,18.07025162565293,32.0
