,lambda_val,correlation
0,1.0,-0.16457526634136838
1,1.4,0.11574621001879373
2,1.0,-0.007492313161492348
3,1.0,-0.06384816455344358
4,1.0,0.07982433897753556
5,1.0,0.013206249102950096
6,1.0,0.06724142205591004
7,1.0,0.10116603240991631
8,0.7142857142857143,-0.031047189685826503
9,0.7142857142857143,-0.07174026345213255
10,0.7142857142857143,-0.03470482964379092
11,0.88498005778143,0.005516850544760624
12,0.8813166070492208,0.011073236392500501
13,0.8652043526292837,-0.014239458988110224
14,0.8450934657503906,-0.02403331594541669
15,0.8559166222828455,0.019237998717774946
16,0.8409736953366076,-0.024637076693276562
17,0.8462235521065884,-0.015928119265784822
18,0.8788085354364358,0.01129596835623185
19,0.8716554029837748,-0.019760280614718795
20,0.8846037799802674,-0.025513164466246963
21,0.8853267700913068,-0.029489046971624095
22,0.9509055407204964,-0.020338483465214573
23,0.634896089274847,-0.07760326502223809
24,0.9453367463920502,-0.03083811172594627
25,0.9804957107688471,-0.00041066777581969904
