,Unnamed: 0,predicted_value,ground_truth
0,0,45.3053748648476,47.0
1,1,21.880917864597517,28.0
2,2,71.98284201888181,69.0
3,3,59.654273632379414,58.0
4,4,82.63322155998313,85.0
5,5,68.02895205842677,65.0
6,6,64.61029271578182,67.0
7,7,26.619730086234778,34.0
8,8,62.41543431276364,59.0
9,9,34.32159641671078,36.0
10,10,40.49370705023712,53.0
11,11,75.26859553006992,76.0
12,12,37.52217952958179,46.0
13,13,36.803583556474315,34.0
14,14,83.56828271859852,80.0
15,15,67.55770564914752,68.0
16,16,50.790512387550166,54.0
17,17,24.183714105243048,25.0
18,18,75.54895341168668,73.0
19,19,27.840534526090675,40.0
20,20,28.53947980272486,24.0
21,21,73.00589237123087,79.0
22,22,49.011766287764225,46.0
23,23,29.306384757756348,28.0
24,24,46.351617231580995,56.0
25,25,26.98164362550045,18.0
26,26,52.531254229766205,52.0
27,27,38.79865757313523,45.0
28,28,35.925511226597926,51.0
29,29,80.95005912085725,81.0
30,30,56.97914633373352,49.0
31,31,67.85992010224646,79.0
32,32,82.52709481703263,75.0
33,33,35.878361047319686,39.0
34,34,84.72511146270703,83.0
35,35,78.85067903280408,78.0
36,36,82.10654735362817,78.0
37,37,33.040122433376,32.0
38,38,52.65087905495874,54.0
39,39,70.98438829018464,64.0
40,40,57.47002534982125,61.0
41,41,23.435000968422823,23.0
42,42,75.62414895600797,74.0
43,43,70.3461849156886,65.0
44,44,92.65252931091524,85.0
45,45,34.39682388396998,31.0
46,46,72.99842772425193,70.0
47,47,43.74253423505841,37.0
48,48,38.090751527832516,42.0
49,49,54.17805750672196,54.0
50,50,25.65435916218129,28.0
51,51,62.886283813515,64.0
52,52,44.640338132850765,31.0
53,53,39.1145329154595,40.0
54,54,78.58496313870407,73.0
55,55,45.615548770462944,48.0
56,56,68.85489423071252,71.0
57,57,30.361438919448055,50.0
58,58,75.16779353316113,60.0
59,59,35.49989333655702,41.0
60,60,78.58711261652269,48.0
61,61,69.07166162003257,70.0
62,62,48.32263944273014,58.0
63,63,36.92110253186338,41.0
64,64,31.119632104726637,30.0
65,65,61.522923238075094,63.0
