,Unnamed: 0,predicted_value,ground_truth
0,0,69.14370245610407,65.0
1,1,78.46904029195767,80.0
2,2,48.40448737714571,44.0
3,3,24.72212787732727,24.0
4,4,34.06593042815603,34.0
5,5,37.4910297638047,29.0
6,6,42.21251743080632,37.0
7,7,86.66493012688665,83.0
8,8,35.6606752769887,47.0
9,9,85.6864899677406,88.0
10,10,46.10449612550422,18.0
11,11,77.30120753463146,78.0
12,12,53.8135229676126,55.0
13,13,48.672829350313656,38.0
14,14,24.89284830353815,25.0
15,15,66.20392217454079,63.0
16,16,33.4457142880072,40.0
17,17,23.69325898864794,33.0
18,18,68.78203298300832,54.0
19,19,66.73719089920446,63.0
20,20,57.766416873773245,37.0
21,21,80.3852496569229,68.0
22,22,32.61593635135931,32.0
23,23,57.260513707380696,51.0
24,24,31.1670452368731,35.0
25,25,76.95804447640919,79.0
26,26,54.82704316621857,45.0
27,27,34.209867009677325,31.0
28,28,50.7864272689615,47.0
29,29,61.8392949398614,68.0
30,30,66.10374859380666,75.0
31,31,74.58133792183227,71.0
32,32,81.94074447646385,73.0
33,33,60.40107691434966,55.0
34,34,68.97816949724394,61.0
35,35,70.45139562989101,76.0
36,36,48.62763395801928,57.0
37,37,74.85188164963141,77.0
38,38,40.908440680701,42.0
39,39,26.841110295345413,24.0
40,40,51.91824590910549,53.0
41,41,49.42278012911417,41.0
42,42,71.77132355384443,65.0
43,43,76.69612741507456,69.0
44,44,34.18177483067802,50.0
45,45,80.65067055221368,70.0
46,46,25.812925284998492,28.0
47,47,80.96867189179093,79.0
48,48,75.26641512632219,76.0
49,49,33.18747515770422,27.0
50,50,21.90955834806999,26.0
51,51,78.726130590062,83.0
52,52,73.96724436925396,69.0
53,53,40.960732353191624,48.0
54,54,73.65783529372511,64.0
55,55,48.92475615850877,46.0
56,56,52.307910608936936,57.0
57,57,53.99787613308103,55.0
58,58,70.82701267647664,59.0
59,59,40.26061399537845,52.0
60,60,75.23353475649854,72.0
61,61,25.434537280169646,35.0
62,62,40.32111846284278,40.0
63,63,82.16325096389826,82.0
64,64,56.45234465804113,60.0
65,65,82.87423840020799,84.0
