,Unnamed: 0,predicted_value,ground_truth
0,0,34.63660473818299,37.0
1,1,14.990359290599782,13.5
2,2,8.80336211541912,9.5202
3,3,26.800033310112536,21.0
4,4,5.86386105857532,8.9
5,5,5.47683918920311,8.9747
6,6,22.105264035570393,22.601
7,7,27.255726193955635,23.948
8,8,7.463203780016362,10.5
9,9,20.411268254806348,30.66
10,10,17.704608787292788,20.65
11,11,12.208500465818918,15.6
12,12,8.020215721292317,15.0
13,13,6.836064367763434,12.81
14,14,5.810395418383022,8.2
15,15,24.810466255455385,34.0068
16,16,43.11566098146589,27.0
17,17,12.141076260393977,13.8
18,18,40.98884366807592,22.4367
19,19,20.42319838197186,18.2177
20,20,28.915819211486856,24.0
21,21,35.078239375359566,42.5
22,22,5.5023291558657705,7.66
23,23,34.62806061527931,26.1465
24,24,16.484208992345017,17.9
25,25,18.346016093672375,18.0
26,26,23.68130345291413,26.0
27,27,5.581343305785064,9.4
28,28,7.411799805035827,10.6927
29,29,14.212271333680956,14.3
30,30,14.901155482995351,17.2
31,31,7.6547740912318405,10.67
32,32,17.350965958064304,11.6
33,33,16.433085074726325,14.91
34,34,15.44776099902362,12.25
35,35,13.553992549056552,14.18
36,36,18.86526617620401,20.56
37,37,13.59102815735406,19.2
38,38,28.408543558980234,29.02
39,39,16.244081164871915,16.0
40,40,8.865615544242354,13.78
41,41,8.790925669859314,9.2
42,42,12.642913736896901,16.66
43,43,7.375567977189257,12.9
44,44,8.793363909376831,12.3477
45,45,7.726620671381934,11.83
46,46,13.654531559713206,13.75
47,47,9.513946754663893,10.46
48,48,17.00334673548292,11.8
49,49,7.439319792010601,7.26
50,50,16.978087776587657,12.6
51,51,9.194643388283314,18.2
52,52,8.81878109277031,13.33
53,53,14.72956734365962,16.88
54,54,7.638752278542454,15.04
55,55,5.67327965047369,11.2
56,56,16.28447746151154,15.27
57,57,15.394399787000147,16.3943
