,Unnamed: 0,predicted_value,ground_truth
0,0,11.213704284311909,13.8
1,1,19.062858295375197,12.75
2,2,24.92205085864997,15.6
3,3,20.950911265413158,31.78
4,4,7.110992232875452,11.55
5,5,11.921882329578299,20.8
6,6,4.5250849450062125,8.2
7,7,7.959330246333175,13.33
8,8,10.8029621697771,12.25
9,9,54.84227886280729,40.0
10,10,17.78712861951109,15.82
11,11,17.644309618469016,17.0
12,12,10.952667014958365,11.6
13,13,18.88036399041676,21.0
14,14,11.872107883567764,23.0
15,15,12.287183343463008,8.2
16,16,5.164810530073933,12.49
17,17,22.923624271087586,23.35
18,18,24.01706263258988,15.4
19,19,12.600075352530016,17.2
20,20,12.287458316540699,13.78
21,21,18.626604149899432,18.3
22,22,27.4049828883992,25.0
23,23,6.219810246684654,10.4
24,24,14.637369600571148,9.41
25,25,16.611634548537456,14.1
26,26,9.241747094688717,9.3
27,27,12.781216386844326,14.37
28,28,10.274831025112755,12.1
29,29,16.45455005939686,16.6
30,30,18.070738155278676,30.66
31,31,12.306573984213742,12.4
32,32,6.931174236563216,12.9
33,33,13.684132957099216,17.2
34,34,9.970664732401096,11.8
35,35,33.9406466536785,33.0
36,36,14.383007986512071,16.0
37,37,13.594569474852234,9.31
38,38,21.319740860519943,13.36
39,39,18.97940468612147,18.59
40,40,33.48554749465851,21.0
41,41,31.18896515155384,22.38
42,42,22.998664567953817,27.03
43,43,4.811943769969314,12.8
44,44,19.685257697249277,25.66
45,45,64.71655488436271,36.0
46,46,13.914730274857726,10.79
47,47,6.580167503769454,8.87
48,48,5.647744594699015,14.4
49,49,11.621269092132271,11.79
50,50,8.65382586159771,14.8
51,51,17.10276669793164,15.3
52,52,6.566627599080118,13.75
53,53,12.228765241125549,9.15
54,54,20.58264745260759,22.601
55,55,15.342944759322036,14.79
56,56,8.535221767187704,10.69
57,57,9.146416376058378,10.4
