,Unnamed: 0,predicted_value,ground_truth
0,0,15.828953958673353,13.33
1,1,12.028702272381613,12.2
2,2,12.994682492312043,10.83
3,3,18.027790327756392,13.63
4,4,15.69077648275224,10.18
5,5,9.011133031727859,7.26
6,6,13.663869842312304,8.88
7,7,16.53900960985536,10.29
8,8,20.252988627315197,19.33
9,9,15.707263803415938,12.77
10,10,13.04497405715725,15.92
11,11,14.751748183338233,9.9165
12,12,15.863795771547057,15.25
13,13,11.626549086480336,9.3
14,14,14.629416046580635,9.71
15,15,18.90766967672116,17.0
16,16,13.980255203988623,14.3
17,17,10.323343218098914,14.86
18,18,6.692310923060424,8.2
19,19,11.039918146205299,13.88
20,20,13.056391080268458,11.56
21,21,14.161242749079705,9.3
22,22,8.237965776681763,8.9
23,23,18.66544674130525,19.7
24,24,14.003642318780448,17.5
25,25,16.2908950625264,13.95
26,26,16.88297455705943,17.4
27,27,18.25143648863536,18.59
28,28,14.974246011111244,12.68
29,29,17.851091701326144,14.8
30,30,17.378288903429542,16.6
31,31,13.878190694451543,9.8
32,32,13.263541631990183,11.0
33,33,14.157103023302716,11.79
34,34,10.803329879402485,11.07
35,35,17.951810460910966,16.6
36,36,19.290236398871592,14.37
37,37,11.382457472519295,11.6
38,38,9.599620594557413,12.1
39,39,12.704027628603093,12.3
40,40,10.795294561658427,14.75
41,41,9.681599823732002,13.35
