,Unnamed: 0,predicted_value,ground_truth
0,0,10.245597358738527,14.9432
1,1,8.383925560577532,9.7201
2,2,18.316925045404023,12.67
3,3,9.60247880325024,8.86
4,4,7.922745465718878,12.38
5,5,19.42838795403664,17.13
6,6,8.872646128063966,11.0
7,7,8.478116575505368,12.1
8,8,9.129083536358463,12.66
9,9,12.967065415801342,11.85
10,10,18.19486468002401,14.41
11,11,14.572482515570275,16.6
12,12,20.434754096675768,15.5
13,13,20.987719526080145,17.3
14,14,15.63060022302051,17.8
15,15,17.78938674408921,9.7
16,16,14.25449623147385,15.04
17,17,11.527254541493932,13.25
18,18,18.67880636850663,14.3
19,19,17.467831526565124,17.9
20,20,12.919030982449883,14.425
21,21,15.610611759693583,13.8
22,22,13.474052913311713,13.8097
23,23,11.498349834927934,10.4
24,24,11.720322065292176,10.4
25,25,12.961185202107817,9.2
26,26,19.6202739537991,15.3
27,27,15.284245181405245,13.41
28,28,17.922827906281203,15.91
29,29,8.728542828009592,11.56
30,30,16.909581720760187,16.31
31,31,12.078488287045174,11.55
32,32,15.107219587041222,18.2615
33,33,13.156722354754045,16.0
34,34,9.135431690413236,12.1
35,35,5.9661416624701475,7.29
36,36,7.580369439756742,9.21
37,37,7.330862827094802,9.97
38,38,10.427698228170321,10.86
39,39,14.094549952767906,18.7379
40,40,13.623944057053377,13.36
41,41,13.737770296163427,12.3
