,Unnamed: 0,predicted_value,ground_truth
0,0,16.535294755914048,14.9432
1,1,3.3675287417073854,9.7201
2,2,18.196608926066975,12.67
3,3,8.971320786291471,8.86
4,4,12.120697991747997,12.38
5,5,21.782777574569653,17.13
6,6,6.187746612521739,11.0
7,7,8.093496366170392,12.1
8,8,11.601066792262067,12.66
9,9,19.84160108261933,11.85
10,10,20.794011325613972,14.41
11,11,19.103719280121517,16.6
12,12,13.480145291117456,15.5
13,13,18.255840192081227,17.3
14,14,18.83578213562955,17.8
15,15,11.21130647653512,9.7
16,16,12.979618816332612,15.04
17,17,17.040453566332367,13.25
18,18,14.664475282502467,14.3
19,19,19.062276488452486,17.9
20,20,17.059859984780406,14.425
21,21,11.93438364495287,13.8
22,22,15.598310356064918,13.8097
23,23,11.235467435678695,10.4
24,24,2.4965325294285714,10.4
25,25,10.332214178895233,9.2
26,26,18.598482818570012,15.3
27,27,14.850514667907984,13.41
28,28,21.113956907765036,15.91
29,29,14.823087269293257,11.56
30,30,19.76981833835663,16.31
31,31,7.393523592297208,11.55
32,32,17.980657305784984,18.2615
33,33,13.514973733802814,16.0
34,34,11.650170313758595,12.1
35,35,1.799034408061977,7.29
36,36,9.07693396523276,9.21
37,37,-1.830322018558301,9.97
38,38,8.715945303803128,10.86
39,39,20.829404966711337,18.7379
40,40,18.61156894396495,13.36
41,41,8.37397735109443,12.3
