,Unnamed: 0,predicted_value,ground_truth
0,0,19.116656990012405,15.3
1,1,8.885622144150954,9.5
2,2,13.44881419875535,14.8
3,3,13.26535567355125,10.69
4,4,11.04275501683645,11.6
5,5,21.446349845180514,15.82
6,6,19.42876190684636,17.9
7,7,14.77598253342772,15.28
8,8,5.858702047278581,8.07
9,9,4.889398866976002,11.0
10,10,7.780271012675256,8.93
11,11,7.973974267856293,12.1
12,12,11.328025329167644,8.52
13,13,10.99916583688748,11.09
14,14,15.169499614300566,14.412
15,15,13.784582811463286,19.7
16,16,6.532214020093392,9.97
17,17,13.719166600449459,12.15
18,18,5.0097120574927585,8.87
19,19,12.865029290990261,8.26
20,20,19.320510147367735,16.66
21,21,16.429097316828845,13.46
22,22,17.250347678872625,16.6
23,23,13.036900524169454,14.2
24,24,13.843464222322948,13.92
25,25,12.685947817518755,13.25
26,26,13.083647303581923,18.2806
27,27,15.504810724451886,17.4
28,28,17.607267882507294,17.2
29,29,10.86242747276528,11.56
30,30,9.351976959328814,12.64
31,31,10.997161143866657,14.4
32,32,13.831544201165952,9.15
33,33,16.82574704248028,16.83
34,34,10.554040803982387,11.85
35,35,16.772320725741174,14.0
36,36,13.558518320895537,9.71
37,37,13.16742018081296,15.8
38,38,17.757268829834455,19.83
39,39,13.945778430439496,12.67
40,40,13.260001229993149,10.9
41,41,13.822256067443766,16.0986
