,Unnamed: 0,predicted_value,ground_truth
0,0,57.18324518961446,45.0
1,1,80.19539364352028,79.0
2,2,76.53874082029077,70.0
3,3,29.51431239540711,26.0
4,4,74.84614016632229,78.0
5,5,81.05490896531009,82.0
6,6,74.29747578365462,65.0
7,7,76.95788877234868,72.0
8,8,73.84611305244998,71.0
9,9,19.394286525248244,30.0
10,10,46.105207036099834,44.0
11,11,65.29064370383367,64.0
12,12,33.54048010261461,32.0
13,13,62.33839500777083,68.0
14,14,71.26705572446963,74.0
15,15,63.239653498690174,59.0
16,16,65.22923757697698,63.0
17,17,80.00956660140352,86.0
18,18,68.05510193842171,77.0
19,19,29.43612611754211,41.0
20,20,48.536771407020396,48.0
21,21,85.90245606226217,77.0
22,22,80.76962189537691,80.0
23,23,73.92984335328794,61.0
24,24,63.178956887456096,55.0
25,25,74.8264271376728,87.0
26,26,76.51247489285059,62.0
27,27,73.15557111339328,66.0
28,28,48.29070691468059,41.0
29,29,38.58387907953426,53.0
30,30,70.85564745859516,73.0
31,31,73.85635095805533,81.0
32,32,82.81815116795553,83.0
33,33,26.932898538061607,22.0
34,34,86.13341085478922,79.0
35,35,69.83917151407285,66.0
36,36,47.69240839859425,53.0
37,37,46.68099494391966,38.0
38,38,77.12345733236432,78.0
39,39,75.43106015810142,69.0
40,40,75.86602732559469,80.0
41,41,64.49193259249397,60.0
42,42,35.67232525924863,51.0
