,Unnamed: 0,predicted_value,ground_truth
0,0,51.44587273823629,51.0
1,1,59.894543695540605,53.0
2,2,85.4930705235234,80.0
3,3,47.53701713659315,60.0
4,4,77.43760284493652,76.0
5,5,45.71193748633847,41.0
6,6,83.47333529275902,79.0
7,7,84.98321473596695,82.0
8,8,33.22866517970301,28.0
9,9,61.561239214759524,56.0
10,10,23.779389022402217,37.0
11,11,72.68650185520553,72.0
12,12,37.373156205817544,44.0
13,13,80.48697819881289,68.0
14,14,71.28063849089656,75.0
15,15,55.305505369165786,58.0
16,16,79.12478987216633,78.0
17,17,75.00260688712575,62.0
18,18,58.90043910396782,62.0
19,19,67.52494686677784,71.0
20,20,59.7824007987587,67.0
21,21,31.938348332624198,34.0
22,22,47.27468671197982,39.0
23,23,50.7736529416176,41.0
24,24,67.60977832641213,69.0
25,25,76.82444363464207,83.0
26,26,74.45608842935418,69.0
27,27,29.310619062702262,33.0
28,28,67.02492446541855,64.0
29,29,20.691626454989482,19.0
30,30,60.12325451289316,63.0
31,31,78.3038924483065,87.0
32,32,82.75522318849349,87.0
33,33,47.3609857780702,44.0
34,34,50.76706985963227,51.0
35,35,64.12629597929815,54.0
36,36,78.36807379692672,77.0
37,37,59.617540378426405,66.0
38,38,68.9020121551227,73.0
39,39,69.54779071640455,68.0
40,40,79.2870830385538,78.0
41,41,63.157639768262285,65.0
42,42,75.60866702699786,79.0
