,Unnamed: 0,predicted_value,ground_truth
0,0,62.39660191071913,64.0
1,1,69.21166153729129,67.0
2,2,70.31404525375159,83.0
3,3,37.908024137677124,31.0
4,4,46.007118632664316,52.0
5,5,54.82589200318912,61.0
6,6,79.64645810429597,88.0
7,7,65.068857412478,61.0
8,8,73.23697100150156,68.0
9,9,75.82948027517217,70.0
10,10,79.95721557497578,70.0
11,11,46.94570125765788,54.0
12,12,48.09553467513956,51.0
13,13,49.099521927898266,40.0
14,14,26.002832827449815,26.0
15,15,48.35803543056903,43.0
16,16,56.70239386012365,65.0
17,17,81.33162463852824,80.0
18,18,72.19433141469761,71.0
19,19,38.49733032046653,35.0
20,20,42.03379319518561,36.0
21,21,60.655606633661684,63.0
22,22,87.7504653553945,73.0
23,23,32.08942874986488,38.0
24,24,90.4946043957623,78.0
25,25,64.17065285534696,59.0
26,26,60.353329651489574,58.0
27,27,74.8520184858628,79.0
28,28,40.11199823457602,55.0
29,29,66.94313086147804,76.0
30,30,35.57543385781367,51.0
31,31,77.62244818045512,72.0
32,32,70.25805579199098,66.0
33,33,85.77540061656991,82.0
34,34,79.28644768893629,75.0
35,35,83.18333474478497,79.0
36,36,53.466352290790304,46.0
37,37,44.333537539990154,44.0
38,38,80.77443146685818,80.0
39,39,60.6225521059419,74.0
40,40,75.83715146974971,77.0
41,41,76.63659139143346,68.0
42,42,24.043927750664743,19.0
