,Unnamed: 0,predicted_value,ground_truth
0,0,60.81525284223183,62.0
1,1,48.63493330561594,53.0
2,2,39.57128836510984,42.0
3,3,80.50898856611957,70.0
4,4,41.359578853413495,46.0
5,5,82.85142331670707,75.0
6,6,82.55004015583097,79.0
7,7,81.96741667452656,79.0
8,8,73.43577406072856,76.0
9,9,66.30787711806165,68.0
10,10,77.04376571730097,66.0
11,11,83.57156491406155,80.0
12,12,69.40073782936828,65.0
13,13,57.323247259562635,66.0
14,14,29.506652913523364,24.0
15,15,40.03330249990943,53.0
16,16,58.58000978271397,56.0
17,17,35.61435938588263,43.0
18,18,29.733332308010255,35.0
19,19,79.74589154364544,80.0
20,20,73.88913284970234,63.0
21,21,74.04348729584825,63.0
22,22,42.71343126957698,46.0
23,23,74.77796489391586,78.0
24,24,31.261199470564137,29.0
25,25,72.08152322759334,73.0
26,26,28.28900769305135,37.0
27,27,78.808612696696,83.0
28,28,91.45791340741486,84.0
29,29,72.6756552343276,85.0
30,30,57.51053828762403,58.0
31,31,72.60992227588258,82.0
32,32,46.52318899193163,49.0
33,33,22.226186806624924,24.0
34,34,72.53787306480066,71.0
35,35,83.65222974610995,73.0
36,36,70.7043675079072,69.0
37,37,49.74279420375649,48.0
38,38,82.44639332426935,68.0
39,39,60.02430752497391,60.0
40,40,31.314174907266143,36.0
41,41,79.8193533239908,82.0
42,42,77.66706044431228,76.0
