,Unnamed: 0,predicted_value,ground_truth
0,0,53.60373689655207,55.0
1,1,81.54235832900244,70.0
2,2,79.14688896647554,83.0
3,3,44.86524286807759,54.0
4,4,88.54051419552616,86.0
5,5,55.1004438905511,62.0
6,6,49.96513251761613,49.0
7,7,82.66956458106353,80.0
8,8,79.4455783361389,78.0
9,9,79.0146113619389,79.0
10,10,56.9837782737457,72.0
11,11,84.91728496604456,76.0
12,12,69.49422992757455,68.0
13,13,65.03195420954232,64.0
14,14,75.12526672717209,81.0
15,15,31.94208265959523,32.0
16,16,43.91562291421783,41.0
17,17,47.40376801881092,39.0
18,18,81.26826438728827,80.0
19,19,58.00119115860363,60.0
20,20,60.26605308258292,67.0
21,21,63.261704268232904,64.0
22,22,71.88017315816418,67.0
23,23,69.61630783528943,65.0
24,24,49.859237349905825,43.0
25,25,48.393249725815686,70.0
26,26,52.870774586266045,60.0
27,27,77.12861823028032,73.0
28,28,29.39495351932595,37.0
29,29,66.54221726960026,68.0
30,30,34.020887175984534,22.0
31,31,13.925734084863548,20.0
32,32,54.96167119605724,52.0
33,33,82.6535628329837,78.0
34,34,33.555318669641956,32.0
35,35,74.27431830129241,71.0
36,36,82.90156186301778,79.0
37,37,77.37867346604162,75.0
38,38,50.93770522588034,44.0
39,39,85.09034990268306,84.0
40,40,59.53856291422385,51.0
41,41,43.34489122649348,45.0
42,42,78.98611544345984,76.0
