,Unnamed: 0,predicted_value,ground_truth
0,0,53.31798775482765,45.0
1,1,84.12990625650122,79.0
2,2,75.02379262770002,70.0
3,3,32.18197026784333,26.0
4,4,80.51408307795657,78.0
5,5,79.75097761946896,82.0
6,6,67.04909276997672,65.0
7,7,74.93052253537043,72.0
8,8,75.99758449663439,71.0
9,9,21.58131646251334,30.0
10,10,48.645698360150824,44.0
11,11,63.57856209179404,64.0
12,12,34.990681491402476,32.0
13,13,65.78225891593998,68.0
14,14,75.35360041869897,74.0
15,15,61.40234536706638,59.0
16,16,67.27989679906652,63.0
17,17,82.76214965103222,86.0
18,18,73.9628625369321,77.0
19,19,36.11930679701991,41.0
20,20,46.95088006734372,48.0
21,21,79.03039281735734,77.0
22,22,83.96120038948517,80.0
23,23,75.63741388575251,61.0
24,24,50.51313463216957,55.0
25,25,72.37618544621377,87.0
26,26,73.82221077171931,62.0
27,27,63.441288680101515,66.0
28,28,49.2623696677765,41.0
29,29,44.36279862764888,53.0
30,30,76.92843209119651,73.0
31,31,74.33551928825418,81.0
32,32,75.72657488351824,83.0
33,33,35.24722772708086,22.0
34,34,77.57042516454945,79.0
35,35,62.885654371468966,66.0
36,36,53.5194445881806,53.0
37,37,39.821685722653214,38.0
38,38,81.61014169106546,78.0
39,39,69.46093641468177,69.0
40,40,82.22860278472538,80.0
41,41,71.16749210312064,60.0
42,42,34.42336168034271,51.0
