,Unnamed: 0,predicted_value,ground_truth
0,0,9.497216042659076,13.35
1,1,21.75984477382792,17.4
2,2,8.123893234068083,10.64
3,3,6.868423188076958,9.79
4,4,17.41961793353886,12.5257
5,5,14.535432946211797,11.55
6,6,11.909182039696292,16.0
7,7,3.982311687040192,12.04
8,8,11.425990234000103,13.85
9,9,15.388769141464143,13.75
10,10,16.500229006311,9.31
11,11,10.125635772836096,11.2
12,12,16.447882084966633,16.1
13,13,4.319368458847958,9.7201
14,14,6.747160744134716,17.0
15,15,24.632068167326867,18.9
16,16,5.012484632014855,9.1068
17,17,25.72187115966122,16.2
18,18,7.720833315043421,8.2656
19,19,12.952465778198734,19.2
20,20,10.600643176610387,13.583
21,21,16.222393936791974,16.93
22,22,20.620792449187356,17.2
23,23,10.885705953885095,12.76
24,24,7.6545180755223,8.5
25,25,19.23176731424335,12.67
26,26,17.192877041021564,14.7
27,27,18.337878078320617,14.8
28,28,5.245885924314284,10.5
29,29,2.886666443440854,10.92
30,30,16.142262050120454,10.18
31,31,18.562025979637426,7.26
32,32,18.9628618764007,14.2
33,33,21.60325902287386,15.82
34,34,9.219491809659312,11.85
35,35,9.595656372261377,13.9
36,36,11.522776766065087,13.12
37,37,6.533663357293251,15.1
38,38,7.513437770262043,8.52
39,39,12.742036812890353,11.69
40,40,20.577394118397645,18.59
41,41,8.406622610937404,10.86
