,Unnamed: 0,predicted_value,ground_truth
0,0,6.034702113448969,9.25
1,1,19.74843697462904,12.75
2,2,11.307947263696816,13.9
3,3,13.668909708946174,13.41
4,4,17.58122386097658,14.79
5,5,9.018571550990178,11.32
6,6,11.28762345959937,11.66
7,7,17.192980525065725,13.33
8,8,4.693448398316744,11.03
9,9,18.768191631050737,17.3
10,10,13.756183644399586,10.4
11,11,14.71274668858917,7.0
12,12,6.3230259469790075,9.97
13,13,18.428539790227664,12.44
14,14,15.986237320201539,12.77
15,15,13.710443883083588,12.6
16,16,23.663420426284215,18.0
17,17,12.13608093585225,8.82
18,18,23.75648317858974,15.3
19,19,13.23428969250429,14.18
20,20,6.225858959798791,9.4
21,21,16.278016733861318,15.95
22,22,10.418276740079932,12.07
23,23,15.08702687762195,12.2
24,24,21.54289338440626,18.7379
25,25,16.24779240997257,11.92
26,26,18.86635187080915,14.38
27,27,15.418790308602684,10.79
28,28,27.304485940825515,17.9
29,29,12.277105732095038,16.88
30,30,14.206535672139156,9.41
31,31,22.64653035708181,17.4
32,32,19.757106330644568,16.93
33,33,11.09629164716703,10.29
34,34,14.231184552447152,10.83
35,35,14.972427294171274,15.6
36,36,16.23267491369641,16.6
37,37,11.79198239605395,13.72
38,38,6.3541304356121335,8.2464
39,39,21.897833420122584,13.3
40,40,17.506489872681247,14.0
41,41,12.811580172069966,16.5
