,Unnamed: 0,predicted_value,ground_truth
0,0,3.7437631097607436,13.35
1,1,27.836750937116758,17.4
2,2,5.193426908256234,10.64
3,3,11.795147258418636,9.79
4,4,20.358512090049274,12.5257
5,5,13.952561240100781,11.55
6,6,12.120756981391262,16.0
7,7,8.629517517123219,12.04
8,8,6.332393973608139,13.85
9,9,7.888841928447348,13.75
10,10,18.12610159359994,9.31
11,11,11.981736180854131,11.2
12,12,12.466977232253866,16.1
13,13,0.9069384207406811,9.7201
14,14,14.255332859093784,17.0
15,15,27.115700686122928,18.9
16,16,2.7016498321964244,9.1068
17,17,21.30679253918044,16.2
18,18,6.36683203839894,8.2656
19,19,17.26866352828844,19.2
20,20,6.536999670952547,13.583
21,21,21.641561043687933,16.93
22,22,16.30468978380957,17.2
23,23,23.396786380349365,12.76
24,24,1.041238154927372,8.5
25,25,22.145904322924792,12.67
26,26,23.276658563711386,14.7
27,27,21.780481581504777,14.8
28,28,1.117228578399921,10.5
29,29,10.301394018493504,10.92
30,30,2.1930911594592217,10.18
31,31,0.03561614829517523,7.26
32,32,16.98721299472476,14.2
33,33,15.062765982479307,15.82
34,34,7.0429515129625395,11.85
35,35,4.291820935038365,13.9
36,36,19.069669694878083,13.12
37,37,8.029362310539918,15.1
38,38,10.413832120411099,8.52
39,39,1.110742016322877,11.69
40,40,19.883258077438875,18.59
41,41,3.0853814181887476,10.86
