,Unnamed: 0,predicted_value,ground_truth
0,0,22.160854472033705,15.3
1,1,10.48189375045994,9.5
2,2,13.246037091180817,14.8
3,3,12.640743518144653,10.69
4,4,14.019777873084841,11.6
5,5,15.631589728465345,15.82
6,6,16.907468124661175,17.9
7,7,19.071615421500983,15.28
8,8,11.036337417311834,8.07
9,9,13.039837939236364,11.0
10,10,13.008663169099677,8.93
11,11,10.676134851863635,12.1
12,12,12.611189139850408,8.52
13,13,12.297181224748654,11.09
14,14,16.475894775399215,14.412
15,15,19.657388298256702,19.7
16,16,10.932164117244312,9.97
17,17,13.437640459418901,12.15
18,18,7.771404745980448,8.87
19,19,9.816148040003725,8.26
20,20,15.372085568324204,16.66
21,21,17.85438246259225,13.46
22,22,16.692912065317493,16.6
23,23,11.028549240483628,14.2
24,24,20.33260141158057,13.92
25,25,11.032263149169408,13.25
26,26,20.768626548415714,18.2806
27,27,19.927885873250236,17.4
28,28,16.90257753203534,17.2
29,29,8.250584766316921,11.56
30,30,15.59644119860611,12.64
31,31,7.186310913915139,14.4
32,32,14.694927249361948,9.15
33,33,19.357640321653435,16.83
34,34,13.08244860641541,11.85
35,35,16.82056266141388,14.0
36,36,13.032782738445814,9.71
37,37,17.02263116244378,15.8
38,38,18.024288269260794,19.83
39,39,18.7135774642175,12.67
40,40,16.194750662173107,10.9
41,41,18.045712496956764,16.0986
