,Unnamed: 0,predicted_value,ground_truth
0,0,77.04290037796623,72.0
1,1,14.387180700790719,28.0
2,2,18.44340869266881,25.0
3,3,43.97720308229365,46.0
4,4,57.88997046671671,55.0
5,5,60.57679925268567,72.0
6,6,33.58249451634755,33.0
7,7,82.14761807386934,85.0
8,8,38.772413064812305,37.0
9,9,50.99273916321028,50.0
10,10,79.4075597000141,70.0
11,11,66.90610321205615,69.0
12,12,35.43736536427938,31.0
13,13,50.51589684667563,56.0
14,14,33.23966080458017,48.0
15,15,74.64859169019539,78.0
16,16,77.99589083506011,80.0
17,17,76.23402651123844,75.0
18,18,63.87358784690967,65.0
19,19,82.0670218494082,68.0
20,20,35.21726697000381,40.0
21,21,33.39681767561374,41.0
22,22,53.887575930540535,45.0
23,23,37.49019278657987,30.0
24,24,52.738109735288994,51.0
25,25,74.66368729753634,81.0
26,26,61.38215327728086,58.0
27,27,58.13335639767373,52.0
28,28,53.22699567858283,54.0
29,29,24.81188572044755,37.0
30,30,59.98028556779226,54.0
31,31,66.8893363597335,77.0
32,32,70.41147427810391,64.0
33,33,54.037682236807676,60.0
34,34,59.83095939345992,62.0
35,35,50.72716789034163,47.0
36,36,74.36450180431369,79.0
37,37,30.90165871043006,35.0
38,38,19.3567506034527,19.0
39,39,26.927649225739447,26.0
40,40,36.7646711752628,31.0
41,41,69.07131750717353,68.0
42,42,63.814502373286864,69.0
43,43,19.968616675514973,18.0
44,44,33.41885830685964,34.0
45,45,58.97726439015988,62.0
46,46,34.38961227018446,35.0
47,47,84.01316704566192,76.0
48,48,51.945266110953746,52.0
49,49,73.68138585830627,76.0
50,50,23.711539547785552,36.0
51,51,79.87270112557682,83.0
52,52,38.58221863998742,40.0
53,53,52.91231852777618,58.0
54,54,90.86474920645611,86.0
55,55,38.84956669869921,42.0
56,56,41.290219793207896,39.0
57,57,70.12245552518641,60.0
58,58,39.789669202142086,47.0
59,59,42.82098771215845,44.0
60,60,29.97124094108995,23.0
61,61,69.83019438291647,66.0
62,62,82.99231490269122,79.0
63,63,70.66869367826466,70.0
64,64,52.27332845431542,61.0
65,65,27.53113948799123,28.0
