,lambda_val,correlation
0,1.0,0.17032793164253235
1,0.7142857142857143,0.18878363631665707
2,0.5102040816326531,0.21753651400407156
3,0.3644314868804665,0.04143287645032008
4,0.3644314868804665,0.22923641900221509
5,0.2603082049146189,0.008945087591807049
6,0.2603082049146189,0.001060695358319208
7,0.2603082049146189,-0.0024383502701918283
8,0.2603082049146189,-0.08913635710875192
9,0.2603082049146189,0.038151233146588005
10,0.2603082049146189,0.02452034503221512
11,0.225626138392697,0.046038927199939884
12,0.2439046743470162,0.07989093963988125
13,0.23562634144884545,0.08210062328726053
14,0.23287231976657044,0.050639285395542785
15,0.2610079249860573,0.07527091788748899
16,0.26748606431867955,0.018977616292734943
17,0.2718118209124195,0.05286532919853926
18,0.2893597378262792,0.0037411530890191598
19,0.31424712055152765,0.05519744400711109
20,0.39830617502595106,0.08519608962039152
21,0.0,-0.11288713787992796
22,0.1696231709354897,-0.01964905563121041
23,0.1848901564893787,0.009492114031066498
24,0.19426045289582172,-0.018663358913424116
25,0.20505259500429923,0.010577950937052567
