,lambda_val,correlation
0,1.0,-0.34120075652996695
1,1.4,0.3250971784194311
2,1.0,-0.05302423114577929
3,1.0,-0.019141634305318195
4,1.0,0.12720775852600735
5,0.7142857142857143,-0.29747560868660605
6,1.0,0.006002872561415037
7,1.0,0.13431429614623389
8,0.7142857142857143,-0.13158923534986872
9,1.0,-0.08286838978528976
10,1.0,-0.03420452649394671
11,0.9861191749817103,-0.077747269688795
12,0.9976277572328478,0.08873709725836912
13,0.9759124323941559,0.053127486258745193
14,0.9637265537284577,-0.013835484161973
15,0.9792146031830999,0.01398856945646306
16,0.9702646377792766,0.050257667899131775
17,0.9586809627470787,-0.028180029553671677
18,0.9907264004521845,0.006230238825082779
19,0.9773310102676275,-0.007572017454852661
20,0.9655980605176657,-0.03415129613131285
21,0.9729052868843452,-0.039861012560625866
22,0.9713272338413533,-0.009006666174779335
23,0.9732423408615243,-0.022748940469076235
24,0.9803144613240683,-0.005177846488853295
25,0.9811035173138849,0.012528688025971253
