,Unnamed: 0,predicted_value,ground_truth
0,0,80.57865970589046,83.0
1,1,45.07415286883717,47.0
2,2,21.541672160654837,28.0
3,3,56.12654730969143,61.0
4,4,83.30407053023603,72.0
5,5,50.01717956905175,56.0
6,6,71.99425078305234,73.0
7,7,22.62958352846048,28.0
8,8,80.12020152073693,74.0
9,9,61.25385580938553,64.0
10,10,56.341132104752695,58.0
11,11,46.79181999816921,45.0
12,12,70.36005146695521,69.0
13,13,41.03568960348673,37.0
14,14,54.54139642966678,52.0
15,15,66.71085752797316,48.0
16,16,32.9001884996648,34.0
17,17,69.03542215208904,71.0
18,18,66.5019539986115,75.0
19,19,61.750156622538455,77.0
20,20,30.485078060674713,34.0
21,21,48.850590421567134,48.0
22,22,88.7470984241133,80.0
23,23,23.52898213276419,23.0
24,24,51.229392604074526,42.0
25,25,52.0050528512866,56.0
26,26,54.469041385074405,58.0
27,27,76.57582843394343,70.0
28,28,52.592173689651595,49.0
29,29,70.1144039886868,78.0
30,30,37.79906388642046,37.0
31,31,65.27666930733116,65.0
32,32,26.13738544780434,27.0
33,33,47.888178746470736,54.0
34,34,50.329741036844496,46.0
35,35,62.970679226626345,61.0
36,36,85.80478431326227,85.0
37,37,86.9902693544093,83.0
38,38,28.626482010915357,31.0
39,39,43.495939472048654,53.0
40,40,51.78479391447213,62.0
41,41,75.686773878753,68.0
42,42,70.30355532798495,79.0
43,43,51.15158871860306,60.0
44,44,27.032622482834874,26.0
45,45,50.97082699034998,43.0
46,46,46.12442518192616,41.0
47,47,79.61851718002971,68.0
48,48,94.71898579938146,83.0
49,49,36.87712323773455,34.0
50,50,57.701826302664735,69.0
51,51,55.96974154615179,62.0
52,52,79.05444846708978,76.0
53,53,35.93082665702578,40.0
54,54,71.20052380601503,79.0
55,55,84.58982720545337,66.0
56,56,20.398973543630515,29.0
57,57,54.13945860199282,44.0
58,58,49.679704200336815,54.0
59,59,28.580172219833113,23.0
60,60,84.57208353810617,85.0
61,61,48.976126738642954,39.0
62,62,50.0655238516937,40.0
63,63,54.5877887903981,51.0
64,64,46.87899413344259,18.0
65,65,28.41523746583033,31.0
