,Unnamed: 0,predicted_value,ground_truth
0,0,78.08334449650768,83.0
1,1,42.50416256321791,47.0
2,2,22.764468040562207,28.0
3,3,58.19318532607733,61.0
4,4,79.73272186434853,72.0
5,5,49.52085553704325,56.0
6,6,72.88819018540667,73.0
7,7,23.65800233422987,28.0
8,8,77.80589254396574,74.0
9,9,66.38826575823654,64.0
10,10,58.497791332702946,58.0
11,11,44.942414186910675,45.0
12,12,71.89919750128213,69.0
13,13,38.77549028188674,37.0
14,14,55.94304230301026,52.0
15,15,69.69076057865259,48.0
16,16,32.09355878677001,34.0
17,17,71.0975518949749,71.0
18,18,69.56433532550788,75.0
19,19,66.68861949630171,77.0
20,20,30.109956019032467,34.0
21,21,47.864866530522036,48.0
22,22,83.02675993761528,80.0
23,23,24.396705431195556,23.0
24,24,51.24160826638914,42.0
25,25,52.34266843392826,56.0
26,26,55.840333342730915,58.0
27,27,75.66089161408019,70.0
28,28,53.17609437135306,49.0
29,29,71.75053536656695,78.0
30,30,36.11715233308973,37.0
31,31,68.82281158130505,65.0
32,32,26.5390654456937,27.0
33,33,46.498710195925824,54.0
34,34,49.96454075016475,46.0
35,35,67.42726129743426,61.0
36,36,81.24611598472359,85.0
37,37,81.96355358323733,83.0
38,38,28.58343524015232,31.0
39,39,40.26386739103883,53.0
40,40,60.65773286218974,62.0
41,41,75.1228492576736,68.0
42,42,71.86500689333579,79.0
43,43,51.131164603096714,60.0
44,44,27.27435052077718,26.0
45,45,50.87457089533568,43.0
46,46,43.99503825675501,41.0
47,47,77.50228077653199,68.0
48,48,86.64085576202257,83.0
49,49,35.359934777776665,34.0
50,50,64.23863127893013,69.0
51,51,63.190399808263464,62.0
52,52,77.16091493153002,76.0
53,53,34.58271296369705,40.0
54,54,72.40783863602717,79.0
55,55,80.5108423376768,66.0
56,56,21.825935332978386,29.0
57,57,55.3724861433132,44.0
58,58,49.04180470602135,54.0
59,59,28.545399617316576,23.0
60,60,80.50010413883957,85.0
61,61,48.043067023339034,39.0
62,62,49.58948089735613,40.0
63,63,56.00889688388245,51.0
64,64,45.06615904599579,18.0
65,65,28.409933748239037,31.0
