,Unnamed: 0,predicted_value,ground_truth
0,0,20.592561719748712,25.0
1,1,82.24851611953707,87.0
2,2,18.688728914213208,23.0
3,3,64.51921394091598,66.0
4,4,31.269725793614985,38.0
5,5,85.09485983091643,72.0
6,6,43.800783198136706,35.0
7,7,26.49007843052884,37.0
8,8,75.54817818927874,79.0
9,9,55.55073901679619,46.0
10,10,57.50151621563209,64.0
11,11,43.577978847270856,47.0
12,12,56.075081235539095,64.0
13,13,49.52678995289762,49.0
14,14,25.746073957712333,51.0
15,15,86.07552245960126,84.0
16,16,79.06325987129937,71.0
17,17,54.2979919137418,41.0
18,18,53.96239765103579,44.0
19,19,84.62019801099406,82.0
20,20,77.69043116106126,77.0
21,21,80.22158539584326,79.0
22,22,84.64147059979605,83.0
23,23,58.185323879066694,58.0
24,24,31.748231763806665,25.0
25,25,85.57696668541082,70.0
26,26,45.5005824946365,47.0
27,27,18.397761629568596,34.0
28,28,21.512201295108127,25.0
29,29,56.97125251993232,60.0
30,30,66.51736611380717,65.0
31,31,51.678622542898616,38.0
32,32,73.8964355990374,71.0
33,33,52.07328055292601,47.0
34,34,53.39955617367363,54.0
35,35,59.409187099266184,67.0
36,36,30.118690284981245,29.0
37,37,31.850167961999574,39.0
38,38,85.036510672739,73.0
39,39,60.15864678985938,58.0
40,40,37.369310787837364,31.0
41,41,87.30129316160706,79.0
42,42,57.49274463277337,55.0
43,43,72.5727500611138,68.0
44,44,17.557819824940598,18.0
45,45,49.81966862656519,52.0
46,46,58.65352234153632,61.0
47,47,56.73636024301882,54.0
48,48,35.664247207307845,31.0
49,49,43.33982993363833,50.0
50,50,29.782503125696437,32.0
51,51,79.46775112585463,76.0
52,52,29.153237945960694,26.0
53,53,30.6804233695612,23.0
54,54,91.71429653819402,75.0
55,55,68.00707146458154,63.0
56,56,26.46804865928932,42.0
57,57,65.25370152326133,75.0
58,58,57.135790373590744,56.0
59,59,48.39044412507656,52.0
60,60,44.85736557234064,37.0
61,61,52.242116401248175,41.0
62,62,58.27063213205848,61.0
63,63,59.85625207327491,69.0
64,64,43.59875494272662,44.0
65,65,73.23311422540513,80.0
