,Unnamed: 0,predicted_value,ground_truth
0,0,71.52982001343969,76.0
1,1,22.442308896517627,25.0
2,2,79.61504885695673,85.0
3,3,22.800089774196287,24.0
4,4,71.85625215146732,62.0
5,5,66.6144279330917,74.0
6,6,36.1208525859565,37.0
7,7,72.30636273393324,69.0
8,8,32.387320858855816,36.0
9,9,49.74979839467009,49.0
10,10,47.44026675355015,48.0
11,11,39.80678430650712,40.0
12,12,73.04146483288854,62.0
13,13,43.06343480962816,45.0
14,14,37.38037048288117,51.0
15,15,43.87577350278941,48.0
16,16,66.79481459647711,77.0
17,17,46.82532609891577,55.0
18,18,48.1366905755555,52.0
19,19,65.03699830803622,60.0
20,20,36.948551572653706,32.0
21,21,68.94914892885089,59.0
22,22,37.45955260521408,34.0
23,23,45.53483242793391,44.0
24,24,51.16720396911289,60.0
25,25,31.599245649605223,26.0
26,26,37.47355953529401,40.0
27,27,55.97137487396552,57.0
28,28,58.67064247414081,57.0
29,29,43.395749334828885,47.0
30,30,77.00108350458994,79.0
31,31,35.841451191204115,28.0
32,32,62.57209159971457,62.0
33,33,73.29176073426632,73.0
34,34,63.05645612750988,68.0
35,35,73.69207822886865,76.0
36,36,75.31575885918888,79.0
37,37,69.56394236022454,67.0
38,38,22.79229348463373,20.0
39,39,39.67889636735468,43.0
40,40,79.63669612899712,72.0
41,41,42.09126836353519,55.0
42,42,43.619812232230274,40.0
43,43,55.4848946933864,56.0
44,44,79.26907419424579,83.0
45,45,58.66527700419428,56.0
46,46,47.52375542889502,44.0
47,47,35.43683368684584,30.0
48,48,78.19151552323964,78.0
49,49,26.029459261833082,34.0
50,50,65.45903068832462,69.0
51,51,71.71497889155802,69.0
52,52,22.84007779289537,28.0
53,53,37.01744878704641,41.0
54,54,44.9956016077646,50.0
55,55,79.66280372056623,66.0
56,56,34.58659645474517,34.0
57,57,42.66414133459487,52.0
58,58,65.61409495086478,69.0
59,59,35.63308120285367,36.0
60,60,86.63598439053054,85.0
61,61,23.492384801645215,19.0
62,62,29.654331498175086,33.0
63,63,71.66518253206642,66.0
64,64,79.66259651745854,81.0
65,65,86.51892554011165,80.0
