,lambda_val,correlation
0,1.0,0.004400794704755148
1,1.0,-0.018718905746936798
2,1.0,0.3643382340669632
3,0.7142857142857143,0.15017117684086162
4,0.5102040816326531,0.06597052576641242
5,0.5102040816326531,-0.07973243917028108
6,0.5102040816326531,0.09377225860953331
7,0.5102040816326531,0.08115445791433254
8,0.5102040816326531,0.07401661039330065
9,0.5102040816326531,-0.009231071919202805
10,0.5102040816326531,0.04710035910829902
11,0.3594024459394202,0.054351071516672775
12,0.4154236993403628,0.02940915711224079
13,0.33556218709380153,0.03215641714632511
14,7.288457733756918,0.8962459762891134
15,0.17755892009627433,-0.20005329186096787
16,0.2580510263126465,-0.11851791540781656
17,0.4142872058652115,0.008505235348517697
18,0.4634712047333107,0.03253338012533884
19,0.4919847612520088,0.03589740993144612
20,0.45325059461788303,0.03387771888325612
21,0.4576839154220235,0.017614396871067584
22,0.4990691155726146,0.07783336316545804
23,0.46908475923578546,0.01845242610822121
24,0.49556540601716415,0.06298967575033507
25,0.42194882050291055,-0.03482070410003264
