,Unnamed: 0,predicted_value,ground_truth
0,0,40.568937262302285,47.0
1,1,27.396414575595355,28.0
2,2,54.173099504889755,69.0
3,3,56.324920272434426,58.0
4,4,88.93735024219028,85.0
5,5,70.83753270392754,65.0
6,6,58.51350642657238,67.0
7,7,31.537502112005157,34.0
8,8,61.52923926659825,59.0
9,9,43.58474359336509,36.0
10,10,44.11241397497469,53.0
11,11,73.14546692214745,76.0
12,12,48.16384549031198,46.0
13,13,24.57359026834707,34.0
14,14,74.10332587577174,80.0
15,15,59.972975542052865,68.0
16,16,49.87837014411706,54.0
17,17,23.958251750563733,25.0
18,18,73.08022963315796,73.0
19,19,32.230703537610275,40.0
20,20,28.40793293118945,24.0
21,21,69.95926397167695,79.0
22,22,38.87124580159701,46.0
23,23,29.553036733032567,28.0
24,24,52.67221478312328,56.0
25,25,20.442263233934153,18.0
26,26,49.92344000419686,52.0
27,27,42.94716718763754,45.0
28,28,38.866221940047836,51.0
29,29,68.93522028065442,81.0
30,30,59.84165393535544,49.0
31,31,68.96821243846418,79.0
32,32,78.00463828793283,75.0
33,33,45.745988361764354,39.0
34,34,88.53582342858694,83.0
35,35,75.069609376665,78.0
36,36,85.3541413557398,78.0
37,37,39.12184584790365,32.0
38,38,53.44951255341033,54.0
39,39,45.10021511184669,64.0
40,40,65.20152895149592,61.0
41,41,23.03865199485625,23.0
42,42,83.78205569827271,74.0
43,43,57.520484838375104,65.0
44,44,77.17325230927284,85.0
45,45,36.372414993066634,31.0
46,46,78.27593649574015,70.0
47,47,39.290253414348356,37.0
48,48,38.5039932467987,42.0
49,49,53.82002861712888,54.0
50,50,24.959558631095696,28.0
51,51,62.19768823986358,64.0
52,52,27.007994320453204,31.0
53,53,39.44278986384653,40.0
54,54,80.61497252999277,73.0
55,55,41.222519466248286,48.0
56,56,70.86222102303962,71.0
57,57,36.99725897225413,50.0
58,58,42.63979408278625,60.0
59,59,39.46263294079847,41.0
60,60,64.7665043799083,48.0
61,61,66.09367218654114,70.0
62,62,63.60041857342685,58.0
63,63,30.964011048729297,41.0
64,64,36.28132500145765,30.0
65,65,48.757607386684484,63.0
