,Unnamed: 0,predicted_value,ground_truth
0,0,35.325060977511946,52.0
1,1,37.97794856153033,37.0
2,2,76.32106684964832,71.0
3,3,86.92055119346729,78.0
4,4,74.78257571610521,80.0
5,5,73.49557483688844,77.0
6,6,59.57941909288351,62.0
7,7,46.759375188504535,55.0
8,8,46.518039387326645,43.0
9,9,83.47623855122849,84.0
10,10,80.31259346222731,72.0
11,11,41.40443293698018,51.0
12,12,75.08136300063657,76.0
13,13,47.804068009034786,33.0
14,14,50.77966317801907,60.0
15,15,81.53776557182357,79.0
16,16,51.77922899604411,48.0
17,17,73.31126502343658,74.0
18,18,75.92110627856785,71.0
19,19,22.796543274782387,26.0
20,20,32.21663139234214,18.0
21,21,73.87465846500947,68.0
22,22,54.611836359433546,38.0
23,23,86.85452490948221,81.0
24,24,63.69987832674458,58.0
25,25,75.8255825102118,78.0
26,26,85.06966648896697,83.0
27,27,38.301427357320925,39.0
28,28,25.372723570828374,33.0
29,29,59.41836687042649,66.0
30,30,45.893773477555825,60.0
31,31,74.90446957597068,70.0
32,32,27.550520820832553,26.0
33,33,39.03658700124931,46.0
34,34,29.886936458304906,37.0
35,35,63.75353119788424,63.0
36,36,50.552999529813725,44.0
37,37,40.63303595794249,51.0
38,38,54.97089084463282,51.0
39,39,45.19481181039122,47.0
40,40,31.411657489605584,25.0
41,41,53.75372443526651,59.0
42,42,35.68103487436869,32.0
43,43,77.69735905001849,72.0
44,44,73.84114536565473,65.0
45,45,78.43909366512959,68.0
46,46,39.766227966890035,39.0
47,47,64.11768737565629,55.0
48,48,23.38713439686004,24.0
49,49,43.45247316792418,56.0
50,50,77.58723546294657,69.0
51,51,82.33513374021996,83.0
52,52,51.12994394338092,46.0
53,53,29.016497925811482,29.0
54,54,21.461742216781104,18.0
55,55,79.9611447113682,84.0
56,56,61.28286105256986,48.0
57,57,55.59117198785285,54.0
58,58,37.964417800578346,35.0
59,59,58.36006989094852,58.0
60,60,43.446482189490084,41.0
61,61,48.82329598000295,53.0
62,62,25.773106446319055,28.0
63,63,36.15985893251351,35.0
64,64,71.88903525139095,62.0
65,65,81.70918712272082,74.0
