,lambda_val,correlation
0,1.0,0.37612155079841614
1,0.7142857142857143,0.13450041661659878
2,0.5102040816326531,-0.1745748904844125
3,0.7142857142857143,-0.21050166338682175
4,1.0,0.04248140566051006
5,1.0,-0.11051018225649993
6,1.4,0.2205582732955615
7,1.0,0.2119929815332095
8,0.7142857142857143,-0.029829070592919983
9,0.7142857142857143,0.05145064337799946
10,0.7142857142857143,0.001952330271402995
11,0.8102698110617234,0.05276469017068545
12,0.8438785424874721,0.06682362717886767
13,0.808216844490108,0.06065140276526411
14,0.6842942423468005,-0.012558176182210445
15,0.6860087106914424,-0.05604532407596707
16,0.6857311360314776,-0.02190902642905712
17,0.7205334851076528,-0.06983462224404016
18,0.7314739218847044,0.019971996545791626
19,0.7250339129110142,-0.014555651694536209
20,0.7369967949616486,0.029483096363643803
21,0.7353767150063144,0.025414246755341686
22,0.7318019578906055,-0.009303562284912914
23,0.7306482406041218,-0.006847750085095565
24,0.7312738934672229,-0.0316796638071537
25,0.7351899714067861,-0.03547598018000523
