,Unnamed: 0,predicted_value,ground_truth
0,0,32.701230367260635,33.0
1,1,80.12797322893844,78.0
2,2,72.61157704148451,78.0
3,3,79.64546178336674,76.0
4,4,83.79627700813077,86.0
5,5,78.14420617854437,66.0
6,6,61.13938594598187,72.0
7,7,54.18034961031602,44.0
8,8,81.87801261162396,75.0
9,9,54.175670342088296,51.0
10,10,65.77734432331958,69.0
11,11,64.118354800054,64.0
12,12,59.65987336771165,62.0
13,13,19.66008803070108,28.0
14,14,45.009642046945224,46.0
15,15,51.19607011346739,52.0
16,16,60.10505601685947,58.0
17,17,44.7335652215095,46.0
18,18,50.31673463505,55.0
19,19,54.08086782683874,52.0
20,20,39.97394620029811,35.0
21,21,30.25780888470289,24.0
22,22,44.03111780281048,47.0
23,23,59.98039544267012,60.0
24,24,21.266826283269644,26.0
25,25,34.21384625827284,29.0
26,26,34.77757594936817,34.0
27,27,47.032528470293975,54.0
28,28,89.96123827249976,85.0
29,29,45.06071188692426,42.0
30,30,66.82477975015836,68.0
31,31,39.286068498788715,37.0
32,32,69.95989143672443,70.0
33,33,74.62101923759879,66.0
34,34,80.09458628425459,83.0
35,35,84.39954221368417,80.0
36,36,82.9961064096946,73.0
37,37,65.87588548903958,77.0
38,38,44.1706988413352,38.0
39,39,76.38110873033509,74.0
40,40,36.9655011224678,23.0
41,41,29.28879906981907,20.0
42,42,76.45598096136074,79.0
43,43,24.761137618129144,27.0
44,44,59.966412612786996,64.0
45,45,61.72180370629588,50.0
46,46,38.65245488592671,35.0
47,47,46.30482833024806,36.0
48,48,43.51567972805417,49.0
49,49,35.29279863963303,39.0
50,50,33.29486653182892,47.0
51,51,65.03405266570441,59.0
52,52,46.87924411812894,39.0
53,53,55.19780644801717,60.0
54,54,84.18586848983915,82.0
55,55,60.42663116121328,67.0
56,56,54.095830666050176,55.0
57,57,57.9135006963583,56.0
58,58,67.76734505519154,71.0
59,59,50.377814863301175,48.0
60,60,71.69331220568841,70.0
61,61,25.5575827855217,28.0
62,62,60.183093408275795,58.0
63,63,48.68064968666429,43.0
64,64,45.01457376124303,43.0
65,65,38.621706327042865,32.0
