,Unnamed: 0,predicted_value,ground_truth
0,0,56.658529884819636,49.0
1,1,45.53689990287241,48.0
2,2,46.17542046858351,47.0
3,3,66.21265254353202,64.0
4,4,75.10172673662431,85.0
5,5,65.14622802555523,70.0
6,6,74.09946156304291,69.0
7,7,61.25460762373828,59.0
8,8,85.15205926738761,75.0
9,9,48.69801930622355,55.0
10,10,70.93672086568532,75.0
11,11,26.052441966445972,32.0
12,12,81.47677922387211,76.0
13,13,43.67705505475677,43.0
14,14,76.09599518582495,80.0
15,15,66.05030817717646,66.0
16,16,60.76346189123581,62.0
17,17,34.10028293008806,29.0
18,18,44.64812983533735,46.0
19,19,44.090237250140305,54.0
20,20,45.53843407919674,58.0
21,21,46.9456154509452,41.0
22,22,74.53023021623277,79.0
23,23,51.264989329031415,58.0
24,24,67.08893197196635,77.0
25,25,25.897839759815636,31.0
26,26,43.32557706909028,52.0
27,27,42.48756379968362,39.0
28,28,63.569694405332555,67.0
29,29,36.318225576313885,50.0
30,30,19.51654534721287,22.0
31,31,22.351191802466857,19.0
32,32,33.09037968544062,35.0
33,33,81.40346460306343,73.0
34,34,48.07810006274571,46.0
35,35,70.65659905007722,69.0
36,36,50.76929198048708,48.0
37,37,30.71744450011255,25.0
38,38,25.536863683999627,31.0
39,39,80.48281851505514,73.0
40,40,52.57727578556833,52.0
41,41,80.05938584954005,83.0
42,42,61.47248442116101,55.0
43,43,35.11605247579869,44.0
44,44,78.6457713460953,79.0
45,45,54.62330356578703,64.0
46,46,40.773841326671146,42.0
47,47,26.669359609784838,35.0
48,48,25.26964094233968,20.0
49,49,50.93952558836886,59.0
50,50,72.65615916376454,68.0
51,51,40.124032798432125,38.0
52,52,55.800943421894594,66.0
53,53,60.01328587338939,60.0
54,54,13.53766674216006,26.0
55,55,24.885212107654173,37.0
56,56,21.472899616155708,27.0
57,57,78.89273300396756,77.0
58,58,81.29857265097742,85.0
59,59,30.812257954634322,36.0
60,60,24.450632904419805,28.0
61,61,76.0552761549159,81.0
62,62,36.484834183500126,38.0
63,63,45.22919346118504,56.0
64,64,74.49409334912428,70.0
65,65,48.0345604554528,49.0
