,lambda_val,correlation
0,1.0,0.21344855924447376
1,0.7142857142857143,0.08118231346209843
2,0.7142857142857143,0.06215044235189755
3,0.7142857142857143,0.19679851830005646
4,0.5102040816326531,0.0004675239324569702
5,0.5102040816326531,0.11534874164499342
6,0.3644314868804665,0.021417322258154552
7,0.3644314868804665,-0.05270040640607476
8,0.3644314868804665,-0.05023324054976304
9,0.3644314868804665,-0.10376298924287161
10,0.5102040816326531,0.052064058681329094
11,0.44218585642756775,-0.016317660609881084
12,0.44238819892735354,0.017689473927021027
13,0.4328384617333132,0.019728368458648525
14,0.4300448089256378,0.06426761796077092
15,0.4148641132439765,-0.07024790843327841
16,0.42928387264190626,-0.041502959754628435
17,0.43949406317256495,-0.019517318035165467
18,0.44255112785344414,-0.00978688212732474
19,0.44463267708647286,-0.06774036213755608
20,0.45116031454884975,-0.0401876208682855
21,0.5366821254090426,-0.046187618747353554
22,0.37008730762641373,-0.036586730275303125
23,0.18039284188483093,-0.17258160312970477
24,0.5175138640716388,-0.05714970454573631
25,0.5818725153438153,-0.018621818628162146
