,Unnamed: 0,predicted_value,ground_truth
0,0,20.30652231955254,25.0
1,1,81.19909651400523,87.0
2,2,24.94535827228417,23.0
3,3,59.39205428953622,66.0
4,4,40.12576108921335,38.0
5,5,73.15427291659368,72.0
6,6,32.15298533362519,35.0
7,7,16.48015340369283,37.0
8,8,79.0994597751584,79.0
9,9,56.96312293961174,46.0
10,10,63.158240640358436,64.0
11,11,52.68654034445249,47.0
12,12,62.957059198202835,64.0
13,13,44.30578069528798,49.0
14,14,38.97479184554021,51.0
15,15,88.10419500625162,84.0
16,16,72.81538779089871,71.0
17,17,52.29976006689648,41.0
18,18,45.225529960039715,44.0
19,19,78.75121812559496,82.0
20,20,75.75778883012191,77.0
21,21,81.50034863660494,79.0
22,22,74.59541137107654,83.0
23,23,44.88547028614452,58.0
24,24,46.01685737183411,25.0
25,25,83.19044801481328,70.0
26,26,46.26531150217635,47.0
27,27,18.279295510851277,34.0
28,28,24.281856388119813,25.0
29,29,62.675085646348535,60.0
30,30,66.96582718589708,65.0
31,31,51.83812734234991,38.0
32,32,81.71421587804382,71.0
33,33,50.02696435563956,47.0
34,34,51.85671847127937,54.0
35,35,56.370666603318874,67.0
36,36,30.927015793369755,29.0
37,37,40.861733202781856,39.0
38,38,84.55383488453631,73.0
39,39,56.419155365693655,58.0
40,40,32.65145344407648,31.0
41,41,81.5289529434917,79.0
42,42,59.81973670875594,55.0
43,43,69.88823611208718,68.0
44,44,17.589312719346463,18.0
45,45,41.67282656831766,52.0
46,46,64.35685643507622,61.0
47,47,49.49908193353186,54.0
48,48,24.820139113536012,31.0
49,49,46.07926164987464,50.0
50,50,37.3627718366269,32.0
51,51,77.80174054768041,76.0
52,52,16.409936391830502,26.0
53,53,32.5270558848214,23.0
54,54,66.98649107692191,75.0
55,55,57.01148808262687,63.0
56,56,32.37780132329044,42.0
57,57,60.56706858936158,75.0
58,58,56.24532392829608,56.0
59,59,52.39673285444919,52.0
60,60,41.2966577382039,37.0
61,61,43.45358977871954,41.0
62,62,57.51140108004525,61.0
63,63,62.74056530481639,69.0
64,64,44.20362067721475,44.0
65,65,80.91954282053752,80.0
