,Unnamed: 0,predicted_value,ground_truth
0,0,11.906437549471162,11.07
1,1,9.332947159945494,12.36
2,2,9.085375184610795,8.5
3,3,12.817251050958845,11.66
4,4,12.25947954761824,17.8
5,5,10.508380714927448,9.71
6,6,6.488172420363721,9.1068
7,7,27.24961714185746,23.3
8,8,12.00010202147654,17.8
9,9,26.394453870510784,21.15
10,10,11.665191855261869,10.4
11,11,9.482880680235226,10.0
12,12,29.991470784369277,32.0
13,13,12.323489412443877,8.75
14,14,44.13184546283374,40.0
15,15,31.924590271960188,27.0
16,16,26.7702441760061,16.55
17,17,29.6761641982324,48.0
18,18,10.783466094599445,9.79
19,19,16.979957183828418,12.75
20,20,9.582292072277504,8.67
21,21,19.144362089752807,15.74
22,22,12.715671493753323,27.5975
23,23,12.065453426166611,14.0
24,24,13.473519200287107,12.9
25,25,10.266957463971394,11.0
26,26,9.80721306766589,8.07
27,27,12.564547028025117,15.8
28,28,13.18045455596141,34.0068
29,29,17.088974395870572,12.07
30,30,16.83597049932009,20.56
31,31,16.37158332289552,20.04
32,32,10.957745275340704,10.52
33,33,13.626002303936842,12.4
34,34,20.56993101339865,17.4
35,35,10.409177787658225,14.17
36,36,36.35813357493106,46.0
37,37,16.291069887267053,18.1383
38,38,12.665422934419393,13.8097
39,39,17.127366110226216,23.65
40,40,26.777157052013404,23.1
41,41,11.614273841230888,18.2
42,42,14.351856915174265,14.8
43,43,7.407016747745738,8.26
44,44,16.653150181441948,16.03
45,45,15.273601336086744,15.7
46,46,44.314809141344455,27.0
47,47,14.107114010671319,21.0
48,48,8.188350608553206,12.49
49,49,13.98305182362012,13.41
50,50,12.614902121407098,14.91
51,51,13.08109248523768,16.55
52,52,15.19392175955048,14.37
53,53,20.54788767209682,18.9
54,54,12.112584878168475,12.15
55,55,12.556951544969145,13.22
56,56,9.151553872217264,10.73
57,57,9.89527858359001,9.69
