,Unnamed: 0,predicted_value,ground_truth
0,0,18.50725470632525,11.79
1,1,52.28564461441849,11.91
2,2,17.812361265060744,14.36
3,3,14.560809350951535,15.25
4,4,6.278723461640583,12.36
5,5,8.421277183532924,8.46
6,6,8.126048902365268,11.177999999999999
7,7,20.008510190644415,15.91
8,8,29.153184516689073,22.77
9,9,16.41618174120837,19.73
10,10,36.01050202604942,46.0
11,11,11.290572518629823,8.94
12,12,9.617309151436196,19.83
13,13,9.791856926935843,13.9
14,14,39.634952539513066,26.1465
15,15,22.895586600064913,17.36
16,16,15.987515060934726,22.11
17,17,18.268395242722153,12.9391
18,18,6.9199979618995,10.52
19,19,4.838204460708737,8.15
20,20,9.515656842063745,10.8
21,21,12.629510422131977,15.6
22,22,10.300728340179704,18.2
23,23,40.4166880320027,32.0
24,24,9.237004510034472,14.06
25,25,24.191822901171125,30.78
26,26,14.643046363211356,15.7
27,27,24.177202541537838,23.0
28,28,10.900610442221163,15.92
29,29,10.100986144520173,15.0
30,30,30.236153830852658,28.203000000000003
31,31,7.519812503892699,9.7201
32,32,6.674028259703669,10.53
33,33,34.5818717676644,37.0
34,34,15.178311843958564,10.29
35,35,21.297439050854862,23.9
36,36,28.40557050046614,14.0
37,37,30.67379504186162,21.0
38,38,57.31993091121964,26.0
39,39,4.558825401673837,12.23
40,40,13.895224189001881,13.41
41,41,8.52156551030939,11.8
42,42,8.03947709133319,11.07
43,43,11.645094784857053,13.0
44,44,19.138813341265227,17.9
45,45,11.848277065136186,16.57
46,46,14.064438372583348,10.0
47,47,22.351357544265888,16.6
48,48,11.79414320700601,14.425
49,49,18.86075261614505,18.9
50,50,5.680782341526209,8.26
51,51,32.885223494035955,19.13
52,52,8.638358574281478,12.3477
53,53,6.624442836174034,13.72
54,54,19.96405020104643,25.12
55,55,13.701710299413183,9.73
56,56,8.049488760106684,14.75
57,57,8.71990903037518,8.67
