,lambda_val,correlation
0,1.0,-0.2052227643628915
1,1.4,0.03371692697207133
2,1.4,0.29347895209987956
3,1.0,0.20421030403425294
4,0.7142857142857143,0.15550575552818677
5,0.5102040816326531,0.03852110107739767
6,0.5102040816326531,0.08005112564812103
7,0.5102040816326531,0.05843342840671539
8,0.5102040816326531,0.028729458960394062
9,0.5102040816326531,0.07667505120237668
10,0.5102040816326531,-0.037411173495153584
11,0.15050776236046925,-0.09521421891016264
12,0.3755244720550141,-0.002409391726056735
13,0.3921640536532681,-0.006494390467802683
14,0.3995843982604717,-0.036725906034310654
15,0.4109562010217761,-0.02936967338124911
16,0.4186952239932292,-0.0038986712461337447
17,0.4323171044428517,-0.004725018671403329
18,0.44549621637703807,-0.03681331407278776
19,0.4641977118097026,-0.046033337945118546
20,0.5698561742702027,0.01726096744338671
21,0.5108727599520207,-0.01741045278807481
22,0.6226432526484816,0.013552250651021799
23,0.5575808964845373,-0.00700793523962299
24,0.5622164106024473,0.01726949257620921
25,0.5476586377780742,-0.00873714592307806
