,lambda_val,correlation
0,1.0,-0.44388053814570105
1,1.4,0.07998531001309553
2,1.4,0.2437743532160918
3,1.0,-0.007486242800951004
4,1.0,0.05084266420453787
5,1.0,-0.07204512692987919
6,1.0,0.07253141732265551
7,1.0,0.05966480935846145
8,1.0,0.05368235226099689
9,1.0,0.09881710975120464
10,1.0,0.08415823181470235
11,0.8575035385978025,0.04000152895847957
12,0.8826840995801439,0.06835115825136504
13,1.5671635894876896,0.19938209280371666
14,0.7442450161891744,-0.006174745659033457
15,0.7477943218325759,0.00631216346907119
16,0.6918516827319727,-0.018320734884279467
17,0.7084202231464847,-0.013607616148268184
18,0.7146783201570996,-0.03427945449948311
19,0.72959104050266,-0.004005140935381254
20,0.7393083798731174,-0.029961409823348127
21,0.7576976631662405,-0.02881857411315044
22,0.7749641424296592,-0.04628375514099995
23,0.8082160961675334,-0.013895070180296898
24,0.34729899211899795,-0.14594639092683792
25,0.8140602355680892,-0.02489086426794529
