,Unnamed: 0,predicted_value,ground_truth
0,0,40.37641779927027,40.0
1,1,39.54192939442546,28.0
2,2,71.40827121732123,76.0
3,3,40.778979336424825,40.0
4,4,71.92173978350209,81.0
5,5,39.39805060061901,45.0
6,6,74.06432876510291,79.0
7,7,57.41798050055793,67.0
8,8,34.857353782442495,37.0
9,9,33.57094529418486,30.0
10,10,51.03086904944198,53.0
11,11,64.85743457284207,69.0
12,12,59.37568703061549,55.0
13,13,42.832497047602786,48.0
14,14,71.88229866924426,79.0
15,15,71.39731873135183,69.0
16,16,19.0428984226682,23.0
17,17,47.17574919387725,48.0
18,18,55.128749435172764,58.0
19,19,66.33669553307261,61.0
20,20,74.88646154090796,80.0
21,21,49.911081179074685,51.0
22,22,54.277764136725466,64.0
23,23,47.456629492808865,54.0
24,24,19.33859457010379,20.0
25,25,72.29622587500627,72.0
26,26,29.746195411204738,40.0
27,27,22.30332261963103,25.0
28,28,28.343843050746617,34.0
29,29,69.29970793083368,62.0
30,30,28.001095468229767,37.0
31,31,27.02898788167649,41.0
32,32,78.56076680140926,81.0
33,33,51.05811917850313,58.0
34,34,33.9637309720703,43.0
35,35,35.45741347453093,32.0
36,36,9.286171397329268,70.0
37,37,76.81858745144699,85.0
38,38,48.02672295676867,46.0
39,39,69.93079721956597,71.0
40,40,67.58670934251298,75.0
41,41,36.487118091618186,42.0
42,42,45.753150884154,51.0
43,43,62.369875841186214,67.0
44,44,58.78948049245807,59.0
45,45,18.177744315533367,28.0
46,46,55.17075983233228,56.0
47,47,30.35874286688217,33.0
48,48,34.22077461779583,31.0
49,49,43.5192139328734,48.0
50,50,68.74026493101645,59.0
51,51,69.09552334823407,73.0
52,52,51.96839513682573,56.0
53,53,75.72033541523015,65.0
54,54,45.71442182830034,45.0
55,55,54.300157796759,62.0
56,56,78.53079532984613,85.0
57,57,35.0998521408839,34.0
58,58,51.912701473012774,52.0
59,59,22.880767378750303,28.0
60,60,64.50536311510942,65.0
61,61,79.98523491987278,81.0
62,62,18.072783341222333,24.0
63,63,68.5744885060795,74.0
64,64,74.13035828698885,78.0
65,65,62.52242203220991,79.0
