,Unnamed: 0,predicted_value,ground_truth
0,0,20.6364715606492,28.0
1,1,80.78949607157303,62.0
2,2,57.74374012463307,42.0
3,3,48.45613793795778,39.0
4,4,57.02441395834434,66.0
5,5,79.53026059554666,73.0
6,6,70.46710476485994,67.0
7,7,21.96533765146262,25.0
8,8,49.028336211591736,52.0
9,9,84.95491711280368,73.0
10,10,78.652798855065,75.0
11,11,88.58959308915965,84.0
12,12,43.05000990036582,44.0
13,13,85.37169614618418,77.0
14,14,37.310929200632394,47.0
15,15,52.92578720399772,61.0
16,16,66.75050349809915,56.0
17,17,53.59972388895834,60.0
18,18,48.861363434907105,42.0
19,19,70.29240767087494,75.0
20,20,77.73469210046089,78.0
21,21,61.863952851892364,67.0
22,22,38.312519990755995,32.0
23,23,44.29547195163544,38.0
24,24,38.30294635472333,30.0
25,25,79.58043454206828,63.0
26,26,28.081554672973127,34.0
27,27,81.3502160991059,71.0
28,28,50.878132566908704,49.0
29,29,36.40047382582141,28.0
30,30,60.29599878871504,66.0
31,31,41.85445357381696,46.0
32,32,86.49249858626717,79.0
33,33,74.26364318674717,69.0
34,34,56.39626791100171,57.0
35,35,84.57824194429826,85.0
36,36,44.77191739518311,54.0
37,37,56.24159216275765,57.0
38,38,82.23121883792356,76.0
39,39,84.44714853912508,80.0
40,40,69.78377443481196,69.0
41,41,33.07496582577401,36.0
42,42,18.923480087887885,18.0
43,43,75.48663342731443,62.0
44,44,83.91342362415567,82.0
45,45,44.4617424107099,45.0
46,46,86.35347028615172,82.0
47,47,28.01639795076806,34.0
48,48,44.07685589058148,55.0
49,49,87.72514245884278,83.0
50,50,51.51515581473087,47.0
51,51,36.292471023750835,31.0
52,52,24.271020484573164,37.0
53,53,80.11385476648321,79.0
54,54,17.299322969726497,20.0
55,55,41.45224674853876,35.0
56,56,43.105634160937484,52.0
57,57,25.788170044714555,28.0
58,58,56.20653980846555,56.0
59,59,82.31850856434569,61.0
60,60,70.69026530318033,71.0
61,61,36.4696421109254,38.0
62,62,39.92250017504794,47.0
63,63,39.84971560127789,50.0
64,64,42.65977423756838,49.0
65,65,37.011041933916076,18.0
