,lambda_val,correlation
0,1.0,-0.15418561206509668
1,1.4,0.14944525621831417
2,1.0,-0.07022805511951447
3,1.0,-0.04001445455166201
4,1.0,-0.1469164222168426
5,1.4,-0.05437804634372394
6,1.4,0.06736990188558897
7,1.4,0.09377542386452357
8,1.4,0.05157148465514183
9,1.4,0.09927203382054964
10,1.4,0.03499618296821912
11,1.230320857000528,0.013304775891204674
12,1.248436316539412,0.0020405827090144157
13,1.25316092232925,0.024759159481618553
14,1.270465834578088,0.011729632814725239
15,1.1945923848558322,-0.04867172334343195
16,1.2415759260795638,-0.08608120555679002
17,1.2671667242287774,-0.047473508554200336
18,1.2797332826062586,-0.01957725298901399
19,1.281453901551656,-0.07702438564350209
20,1.3278733236014053,-0.03466418649380406
21,0.7355058802572307,-0.19475737834970155
22,1.3656197729112893,-0.07852392643690109
23,1.434841350271297,-0.05810220850010713
24,1.5274397309126304,-0.043302066158503294
25,1.6261392715912544,-0.05000021231050293
