,lambda_val,correlation
0,1.0,-0.45867995312437415
1,1.4,0.14362114171187085
2,1.0,0.17087139065066975
3,0.7142857142857143,-0.09412037856721629
4,0.7142857142857143,0.16450166205565137
5,0.5102040816326531,-0.004753710081179937
6,0.5102040816326531,0.15075948586066562
7,0.3644314868804665,0.12945441901683807
8,0.2603082049146189,0.03967128569881121
9,0.2603082049146189,0.041602100866536304
10,0.2603082049146189,0.10994286586840947
11,0.0,0.06486387178301811
12,0.0,0.06685992113004129
13,2.4562170007897395,0.6130897601445515
14,0.0,0.11444401120146117
15,0.0,0.06812804704532027
16,0.0,0.06066054136802753
17,0.0,0.10841466983159384
18,0.0,0.12498959495375554
19,0.0,0.0756545620970428
20,0.0,0.09781695529818535
21,0.0,0.11136694873372713
22,0.0,0.0984415595109264
23,0.0,0.10227189461390176
24,0.0,0.08541566102455059
25,0.0,0.09154485041896501
