,Unnamed: 0,predicted_value,ground_truth
0,0,76.34330051877208,65.0
1,1,74.0175129202906,80.0
2,2,49.0165146400481,44.0
3,3,19.620040271686452,24.0
4,4,34.906316640845354,34.0
5,5,32.378627202866106,29.0
6,6,44.7129588306349,37.0
7,7,81.23291870521953,83.0
8,8,42.57255028203664,47.0
9,9,82.85113399779314,88.0
10,10,31.141789738292005,18.0
11,11,75.30715165298851,78.0
12,12,49.750375548854734,55.0
13,13,39.602933528132326,38.0
14,14,36.8011694004819,25.0
15,15,66.54398114012776,63.0
16,16,39.1351079114254,40.0
17,17,27.409800402688585,33.0
18,18,45.19231797815011,54.0
19,19,64.26990340940623,63.0
20,20,43.42585499660613,37.0
21,21,75.33190176341596,68.0
22,22,34.581831025379905,32.0
23,23,47.27632270813305,51.0
24,24,35.642826028302224,35.0
25,25,80.33064966079691,79.0
26,26,52.40840524296567,45.0
27,27,27.117102726297784,31.0
28,28,39.19492325965493,47.0
29,29,66.20926093581973,68.0
30,30,66.4585173670748,75.0
31,31,80.4894344743777,71.0
32,32,83.12847566073894,73.0
33,33,59.98304385721505,55.0
34,34,54.01362698570119,61.0
35,35,76.94233682728405,76.0
36,36,53.10930730634702,57.0
37,37,79.22648187451237,77.0
38,38,40.7003298824526,42.0
39,39,19.928216834410904,24.0
40,40,43.647974072740055,53.0
41,41,43.16610274255193,41.0
42,42,68.42762252308427,65.0
43,43,75.82200970732453,69.0
44,44,35.257657726569754,50.0
45,45,74.8493314000714,70.0
46,46,26.633763116717596,28.0
47,47,81.18310872077984,79.0
48,48,69.33694901451447,76.0
49,49,36.332951416567546,27.0
50,50,23.399541145930183,26.0
51,51,83.08716352397623,83.0
52,52,72.36456796713179,69.0
53,53,42.13409748098801,48.0
54,54,69.78717489687696,64.0
55,55,46.7321352050406,46.0
56,56,60.041193709903496,57.0
57,57,43.192482209435546,55.0
58,58,64.64005024236529,59.0
59,59,44.79791665649931,52.0
60,60,69.34512677315382,72.0
61,61,37.796123839665015,35.0
62,62,54.3585218912254,40.0
63,63,74.30260899830981,82.0
64,64,53.13323138054825,60.0
65,65,83.80790078223914,84.0
