,Unnamed: 0,predicted_value,ground_truth
0,0,73.88226034256152,71.0
1,1,54.472812399421514,41.0
2,2,75.98314185149069,69.0
3,3,43.234114125606716,45.0
4,4,62.29550798550401,56.0
5,5,87.31865890970556,74.0
6,6,81.34453505470042,80.0
7,7,81.06501113983964,72.0
8,8,15.957337303859841,19.0
9,9,38.47514377317168,50.0
10,10,37.89209110558685,38.0
11,11,49.65302473570246,59.0
12,12,20.228321961041367,35.0
13,13,54.35160705435232,54.0
14,14,78.55734293130338,68.0
15,15,78.2488607789367,85.0
16,16,37.407877654223086,44.0
17,17,69.49049447676177,62.0
18,18,23.71299748123459,34.0
19,19,21.05025855991165,27.0
20,20,72.18960374138689,78.0
21,21,60.36186990550454,65.0
22,22,60.48755824433437,75.0
23,23,81.37989518209208,68.0
24,24,76.9790553667654,66.0
25,25,56.40131200205431,64.0
26,26,69.66543148385978,81.0
27,27,75.68399198630746,79.0
28,28,68.69104867715099,79.0
29,29,58.58585635383143,54.0
30,30,71.48307467082716,61.0
31,31,61.56636987158332,69.0
32,32,26.925734702729635,36.0
33,33,82.2486860061755,77.0
34,34,57.08532842390102,58.0
35,35,66.47954981128336,67.0
36,36,86.05576049537528,78.0
37,37,39.37036986550864,42.0
38,38,85.09922997746665,73.0
39,39,78.79271938266545,83.0
40,40,57.80179256950935,63.0
41,41,64.2060293436633,49.0
42,42,72.62454153398106,77.0
