,Unnamed: 0,predicted_value,ground_truth
0,0,70.81898348987548,64.0
1,1,59.63693205022111,67.0
2,2,68.5981243753221,83.0
3,3,31.767525076669095,31.0
4,4,45.06905639819922,52.0
5,5,57.73037550079773,61.0
6,6,84.35355098581556,88.0
7,7,65.25697213772382,61.0
8,8,82.00406583083874,68.0
9,9,76.95740273130238,70.0
10,10,77.25226437320835,70.0
11,11,46.53043380561223,54.0
12,12,55.42854067584167,51.0
13,13,40.151019339086325,40.0
14,14,27.560681015978872,26.0
15,15,47.081626295359364,43.0
16,16,58.915881635036904,65.0
17,17,80.0112677852639,80.0
18,18,77.66723959424455,71.0
19,19,33.58431395409144,35.0
20,20,34.49902565869928,36.0
21,21,57.041185884396555,63.0
22,22,86.16389682220391,73.0
23,23,44.37959957950634,38.0
24,24,89.75582232357606,78.0
25,25,63.29947498068762,59.0
26,26,55.324487184244525,58.0
27,27,80.40418931422367,79.0
28,28,48.21803764200085,55.0
29,29,68.22627157936348,76.0
30,30,41.7734817163588,51.0
31,31,76.52690518132017,72.0
32,32,74.7443416752623,66.0
33,33,89.37444527521961,82.0
34,34,92.79728874400173,75.0
35,35,84.20829467723654,79.0
36,36,47.409919527763215,46.0
37,37,44.76158370252554,44.0
38,38,90.70639168133037,80.0
39,39,79.86493260550705,74.0
40,40,76.39764858820833,77.0
41,41,74.24559462277084,68.0
42,42,16.570948146282284,19.0
