,Unnamed: 0,predicted_value,ground_truth
0,0,72.95314308097142,85.0
1,1,49.17534743727836,26.0
2,2,57.172386165304346,49.0
3,3,66.68219582019115,66.0
4,4,54.28204024692384,54.0
5,5,73.10683233008598,76.0
6,6,75.33548672602899,87.0
7,7,82.73099186959966,82.0
8,8,58.774365320724144,61.0
9,9,70.28586524668083,68.0
10,10,18.155386709461595,26.0
11,11,26.281319930433543,40.0
12,12,79.37230246506346,71.0
13,13,49.26544638571078,48.0
14,14,68.96427509039432,69.0
15,15,76.23244621812378,80.0
16,16,57.666752868328146,58.0
17,17,48.52248068191608,41.0
18,18,68.03732535783055,66.0
19,19,89.51790521789266,76.0
20,20,58.55026569600956,56.0
21,21,45.75807316559048,47.0
22,22,75.27310656789986,78.0
23,23,73.18842822389107,72.0
24,24,44.85372688092055,61.0
25,25,66.24977192954887,65.0
26,26,72.24659499729802,70.0
27,27,76.18408631137021,79.0
28,28,43.81831425806054,54.0
29,29,75.42352831763293,73.0
30,30,66.05644106652942,63.0
31,31,26.79058615586479,29.0
32,32,39.907561713454,46.0
33,33,83.1479758525128,80.0
34,34,59.71141293154469,63.0
35,35,67.28237157203735,75.0
36,36,82.92203410919107,79.0
37,37,41.078675165567965,38.0
38,38,41.99598497353739,35.0
39,39,75.3319948293529,81.0
40,40,79.1353801378006,84.0
41,41,60.16773627894552,59.0
42,42,71.30893487345395,78.0
